LEXXW;GXIIW;CODI_B;FTHM;INQQ;
0.826447;0.826447;0.826447;0.826447;0.826447;
0.856734;0.856734;0.856734;0.856734;0.856734;
0.780858;0.780858;0.780858;0.780858;0.780858;
0.844955;0.844955;0.844955;0.844955;0.844955;
0.807251;0.807251;0.807251;0.807251;0.807251;
0.851225;0.851225;0.851225;0.851225;0.851225;
0.788515;0.788515;0.788515;0.788515;0.788515;
0.77821;0.77821;0.77821;0.77821;0.77821;
0.757274;0.757274;0.757274;0.757274;0.757274;
0.805831;0.805831;0.805831;0.805831;0.805831;
0.790942;0.790942;0.790942;0.790942;0.790942;
0.830863;0.830863;0.830863;0.830863;0.830863;
0.909497;0.909497;0.909497;0.909497;0.909497;
0.863254;0.863254;0.863254;0.863254;0.863254;
0.935477;0.935477;0.935477;0.935477;0.935477;
0.989349;0.989349;0.989349;0.989349;0.989349;
0.914991;0.914991;0.914991;0.914991;0.914991;
0.963837;0.963837;0.963837;0.963837;0.963837;
0.888252;0.888252;0.888252;0.888252;0.888252;
0.898062;0.898062;0.898062;0.898062;0.898062;
0.84141;0.84141;0.84141;0.84141;0.84141;
0.775176;0.775176;0.775176;0.775176;0.775176;
0.706531;0.706531;0.706531;0.706531;0.706531;
0.691834;0.691834;0.691834;0.691834;0.691834;
0.636851;0.636851;0.636851;0.636851;0.636851;
0.606452;0.606452;0.606452;0.606452;0.606452;
0.553889;0.553889;0.553889;0.553889;0.553889;
0.567461;0.567461;0.567461;0.567461;0.567461;
0.624064;0.624064;0.624064;0.624064;0.624064;
0.640173;0.640173;0.640173;0.640173;0.640173;
0.585678;0.585678;0.585678;0.585678;0.585678;
0.538123;0.538123;0.538123;0.538123;0.538123;
0.499472;0.499472;0.499472;0.499472;0.499472;
0.49105;0.49105;0.49105;0.49105;0.49105;
0.613179;0.613179;0.613179;0.613179;0.613179;
0.716907;0.716907;0.716907;0.716907;0.716907;
0.773176;0.773176;0.773176;0.773176;0.773176;
0.710557;0.710557;0.710557;0.710557;0.710557;
0.769236;0.769236;0.769236;0.769236;0.769236;
0.804799;0.804799;0.804799;0.804799;0.804799;
0.849181;0.849181;0.849181;0.849181;0.849181;
0.938098;0.938098;0.938098;0.938098;0.938098;
0.976466;0.976466;0.976466;0.976466;0.976466;
0.892525;0.892525;0.892525;0.892525;0.892525;
0.973284;0.973284;0.973284;0.973284;0.973284;
1.01688;1.01688;1.01688;1.01688;1.01688;
1.00135;1.00135;1.00135;1.00135;1.00135;
1.04618;1.04618;1.04618;1.04618;1.04618;
0.949415;0.949415;0.949415;0.949415;0.949415;
0.889888;0.889888;0.889888;0.889888;0.889888;
0.924386;0.924386;0.924386;0.924386;0.924386;
0.939548;0.939548;0.939548;0.939548;0.939548;
0.888442;0.888442;0.888442;0.888442;0.888442;
0.861522;0.861522;0.861522;0.861522;0.861522;
0.792419;0.792419;0.792419;0.792419;0.792419;
0.801241;0.801241;0.801241;0.801241;0.801241;
0.888542;0.888542;0.888542;0.888542;0.888542;
0.927979;0.927979;0.927979;0.927979;0.927979;
0.86664;0.86664;0.86664;0.86664;0.86664;
0.885252;0.885252;0.885252;0.885252;0.885252;
0.881135;0.881135;0.881135;0.881135;0.881135;
0.848768;0.848768;0.848768;0.848768;0.848768;
0.858297;0.858297;0.858297;0.858297;0.858297;
0.829109;0.829109;0.829109;0.829109;0.829109;
0.793877;0.793877;0.793877;0.793877;0.793877;
0.786981;0.786981;0.786981;0.786981;0.786981;
0.871013;0.871013;0.871013;0.871013;0.871013;
0.958918;0.958918;0.958918;0.958918;0.958918;
1.00295;1.00295;1.00295;1.00295;1.00295;
0.91186;0.91186;0.91186;0.91186;0.91186;
0.964388;0.964388;0.964388;0.964388;0.964388;
0.880902;0.880902;0.880902;0.880902;0.880902;
0.950178;0.950178;0.950178;0.950178;0.950178;
0.91593;0.91593;0.91593;0.91593;0.91593;
0.830888;0.830888;0.830888;0.830888;0.830888;
0.818203;0.818203;0.818203;0.818203;0.818203;
0.77181;0.77181;0.77181;0.77181;0.77181;
0.7056;0.7056;0.7056;0.7056;0.7056;
0.640902;0.640902;0.640902;0.640902;0.640902;
0.630474;0.630474;0.630474;0.630474;0.630474;
0.676545;0.676545;0.676545;0.676545;0.676545;
0.761397;0.761397;0.761397;0.761397;0.761397;
0.800496;0.800496;0.800496;0.800496;0.800496;
0.793433;0.793433;0.793433;0.793433;0.793433;
0.832181;0.832181;0.832181;0.832181;0.832181;
0.79356;0.79356;0.79356;0.79356;0.79356;
0.870582;0.870582;0.870582;0.870582;0.870582;
0.909177;0.909177;0.909177;0.909177;0.909177;
0.875714;0.875714;0.875714;0.875714;0.875714;
0.86973;0.86973;0.86973;0.86973;0.86973;
0.899453;0.899453;0.899453;0.899453;0.899453;
0.857828;0.857828;0.857828;0.857828;0.857828;
0.797485;0.797485;0.797485;0.797485;0.797485;
0.750137;0.750137;0.750137;0.750137;0.750137;
0.691134;0.691134;0.691134;0.691134;0.691134;
0.765721;0.765721;0.765721;0.765721;0.765721;
0.697672;0.697672;0.697672;0.697672;0.697672;
0.632728;0.632728;0.632728;0.632728;0.632728;
0.577623;0.577623;0.577623;0.577623;0.577623;
0.542557;0.542557;0.542557;0.542557;0.542557;
0.640255;0.640255;0.640255;0.640255;0.640255;
0.729936;0.729936;0.729936;0.729936;0.729936;
0.672958;0.672958;0.672958;0.672958;0.672958;
0.747687;0.747687;0.747687;0.747687;0.747687;
0.780581;0.780581;0.780581;0.780581;0.780581;
0.796832;0.796832;0.796832;0.796832;0.796832;
0.88364;0.88364;0.88364;0.88364;0.88364;
0.890185;0.890185;0.890185;0.890185;0.890185;
0.852965;0.852965;0.852965;0.852965;0.852965;
0.862287;0.862287;0.862287;0.862287;0.862287;
0.864137;0.864137;0.864137;0.864137;0.864137;
0.8027;0.8027;0.8027;0.8027;0.8027;
0.879882;0.879882;0.879882;0.879882;0.879882;
0.877919;0.877919;0.877919;0.877919;0.877919;
0.90825;0.90825;0.90825;0.90825;0.90825;
0.934181;0.934181;0.934181;0.934181;0.934181;
0.936342;0.936342;0.936342;0.936342;0.936342;
0.912912;0.912912;0.912912;0.912912;0.912912;
0.990495;0.990495;0.990495;0.990495;0.990495;
0.938361;0.938361;0.938361;0.938361;0.938361;
0.90327;0.90327;0.90327;0.90327;0.90327;
0.906822;0.906822;0.906822;0.906822;0.906822;
0.942249;0.942249;0.942249;0.942249;0.942249;
0.965095;0.965095;0.965095;0.965095;0.965095;
1.03866;1.03866;1.03866;1.03866;1.03866;
0.998719;0.998719;0.998719;0.998719;0.998719;
0.958646;0.958646;0.958646;0.958646;0.958646;
0.977292;0.977292;0.977292;0.977292;0.977292;
1.02855;1.02855;1.02855;1.02855;1.02855;
0.958067;0.958067;0.958067;0.958067;0.958067;
1.01889;1.01889;1.01889;1.01889;1.01889;
0.948265;0.948265;0.948265;0.948265;0.948265;
0.875424;0.875424;0.875424;0.875424;0.875424;
0.864321;0.864321;0.864321;0.864321;0.864321;
0.857254;0.857254;0.857254;0.857254;0.857254;
0.933582;0.933582;0.933582;0.933582;0.933582;
0.903961;0.903961;0.903961;0.903961;0.903961;
0.852188;0.852188;0.852188;0.852188;0.852188;
0.793017;0.793017;0.793017;0.793017;0.793017;
0.750088;0.750088;0.750088;0.750088;0.750088;
0.686441;0.686441;0.686441;0.686441;0.686441;
0.624745;0.624745;0.624745;0.624745;0.624745;
0.595578;0.595578;0.595578;0.595578;0.595578;
0.618312;0.618312;0.618312;0.618312;0.618312;
0.611062;0.611062;0.611062;0.611062;0.611062;
0.57516;0.57516;0.57516;0.57516;0.57516;
0.583302;0.583302;0.583302;0.583302;0.583302;
0.666617;0.666617;0.666617;0.666617;0.666617;
0.61602;0.61602;0.61602;0.61602;0.61602;
0.659325;0.659325;0.659325;0.659325;0.659325;
0.67504;0.67504;0.67504;0.67504;0.67504;
0.699553;0.699553;0.699553;0.699553;0.699553;
0.79205;0.79205;0.79205;0.79205;0.79205;
0.792674;0.792674;0.792674;0.792674;0.792674;
0.76845;0.76845;0.76845;0.76845;0.76845;
0.807116;0.807116;0.807116;0.807116;0.807116;
0.742859;0.742859;0.742859;0.742859;0.742859;
0.700918;0.700918;0.700918;0.700918;0.700918;
0.805427;0.805427;0.805427;0.805427;0.805427;
0.853944;0.853944;0.853944;0.853944;0.853944;
0.810124;0.810124;0.810124;0.810124;0.810124;
0.735373;0.735373;0.735373;0.735373;0.735373;
0.772985;0.772985;0.772985;0.772985;0.772985;
0.82862;0.82862;0.82862;0.82862;0.82862;
0.784903;0.784903;0.784903;0.784903;0.784903;
0.83381;0.83381;0.83381;0.83381;0.83381;
0.771665;0.771665;0.771665;0.771665;0.771665;
0.774087;0.774087;0.774087;0.774087;0.774087;
0.796462;0.796462;0.796462;0.796462;0.796462;
0.850307;0.850307;0.850307;0.850307;0.850307;
0.860547;0.860547;0.860547;0.860547;0.860547;
0.85262;0.85262;0.85262;0.85262;0.85262;
0.775723;0.775723;0.775723;0.775723;0.775723;
0.81453;0.81453;0.81453;0.81453;0.81453;
0.828852;0.828852;0.828852;0.828852;0.828852;
0.791075;0.791075;0.791075;0.791075;0.791075;
0.786983;0.786983;0.786983;0.786983;0.786983;
0.82151;0.82151;0.82151;0.82151;0.82151;
0.85391;0.85391;0.85391;0.85391;0.85391;
0.82821;0.82821;0.82821;0.82821;0.82821;
0.920249;0.920249;0.920249;0.920249;0.920249;
0.999588;0.999588;0.999588;0.999588;0.999588;
1.00372;1.00372;1.00372;1.00372;1.00372;
1.07547;1.07547;1.07547;1.07547;1.07547;
1.01392;1.01392;1.01392;1.01392;1.01392;
1.05069;1.05069;1.05069;1.05069;1.05069;
1.00373;1.00373;1.00373;1.00373;1.00373;
0.985286;0.985286;0.985286;0.985286;0.985286;
1.00379;1.00379;1.00379;1.00379;1.00379;
0.964043;0.964043;0.964043;0.964043;0.964043;
0.931651;0.931651;0.931651;0.931651;0.931651;
0.912983;0.912983;0.912983;0.912983;0.912983;
0.91062;0.91062;0.91062;0.91062;0.91062;
0.879944;0.879944;0.879944;0.879944;0.879944;
0.837343;0.837343;0.837343;0.837343;0.837343;
0.842447;0.842447;0.842447;0.842447;0.842447;
0.867301;0.867301;0.867301;0.867301;0.867301;
0.927492;0.927492;0.927492;0.927492;0.927492;
0.881164;0.881164;0.881164;0.881164;0.881164;
0.860575;0.860575;0.860575;0.860575;0.860575;
0.782323;0.782323;0.782323;0.782323;0.782323;
0.826467;0.826467;0.826467;0.826467;0.826467;
0.778449;0.778449;0.778449;0.778449;0.778449;
0.834689;0.834689;0.834689;0.834689;0.834689;
0.791426;0.791426;0.791426;0.791426;0.791426;
0.861969;0.861969;0.861969;0.861969;0.861969;
0.869764;0.869764;0.869764;0.869764;0.869764;
0.942873;0.942873;0.942873;0.942873;0.942873;
0.867546;0.867546;0.867546;0.867546;0.867546;
0.864078;0.864078;0.864078;0.864078;0.864078;
0.85359;0.85359;0.85359;0.85359;0.85359;
0.915226;0.915226;0.915226;0.915226;0.915226;
0.871244;0.871244;0.871244;0.871244;0.871244;
0.839582;0.839582;0.839582;0.839582;0.839582;
0.84331;0.84331;0.84331;0.84331;0.84331;
0.83128;0.83128;0.83128;0.83128;0.83128;
0.777648;0.777648;0.777648;0.777648;0.777648;
0.858742;0.858742;0.858742;0.858742;0.858742;
0.824414;0.824414;0.824414;0.824414;0.824414;
0.753114;0.753114;0.753114;0.753114;0.753114;
0.70716;0.70716;0.70716;0.70716;0.70716;
0.720055;0.720055;0.720055;0.720055;0.720055;
0.652415;0.652415;0.652415;0.652415;0.652415;
0.690212;0.690212;0.690212;0.690212;0.690212;
0.702822;0.702822;0.702822;0.702822;0.702822;
0.74905;0.74905;0.74905;0.74905;0.74905;
0.848984;0.848984;0.848984;0.848984;0.848984;
0.783704;0.783704;0.783704;0.783704;0.783704;
0.720661;0.720661;0.720661;0.720661;0.720661;
0.659484;0.659484;0.659484;0.659484;0.659484;
0.618053;0.618053;0.618053;0.618053;0.618053;
0.719269;0.719269;0.719269;0.719269;0.719269;
0.762141;0.762141;0.762141;0.762141;0.762141;
0.779142;0.779142;0.779142;0.779142;0.779142;
0.723859;0.723859;0.723859;0.723859;0.723859;
0.695008;0.695008;0.695008;0.695008;0.695008;
0.741159;0.741159;0.741159;0.741159;0.741159;
0.70505;0.70505;0.70505;0.70505;0.70505;
0.699677;0.699677;0.699677;0.699677;0.699677;
0.656442;0.656442;0.656442;0.656442;0.656442;
0.625081;0.625081;0.625081;0.625081;0.625081;
0.570899;0.570899;0.570899;0.570899;0.570899;
0.529167;0.529167;0.529167;0.529167;0.529167;
0.575634;0.575634;0.575634;0.575634;0.575634;
0.687311;0.687311;0.687311;0.687311;0.687311;
0.753777;0.753777;0.753777;0.753777;0.753777;
0.723995;0.723995;0.723995;0.723995;0.723995;
0.682905;0.682905;0.682905;0.682905;0.682905;
0.633441;0.633441;0.633441;0.633441;0.633441;
0.593001;0.593001;0.593001;0.593001;0.593001;
0.553862;0.553862;0.553862;0.553862;0.553862;
0.50257;0.50257;0.50257;0.50257;0.50257;
0.497321;0.497321;0.497321;0.497321;0.497321;
0.52214;0.52214;0.52214;0.52214;0.52214;
0.640644;0.640644;0.640644;0.640644;0.640644;
0.647635;0.647635;0.647635;0.647635;0.647635;
0.710265;0.710265;0.710265;0.710265;0.710265;
0.782407;0.782407;0.782407;0.782407;0.782407;
0.717186;0.717186;0.717186;0.717186;0.717186;
0.745902;0.745902;0.745902;0.745902;0.745902;
0.705911;0.705911;0.705911;0.705911;0.705911;
0.758311;0.758311;0.758311;0.758311;0.758311;
0.76136;0.76136;0.76136;0.76136;0.76136;
0.834589;0.834589;0.834589;0.834589;0.834589;
0.909691;0.909691;0.909691;0.909691;0.909691;
0.905868;0.905868;0.905868;0.905868;0.905868;
0.843106;0.843106;0.843106;0.843106;0.843106;
0.868313;0.868313;0.868313;0.868313;0.868313;
0.80695;0.80695;0.80695;0.80695;0.80695;
0.796726;0.796726;0.796726;0.796726;0.796726;
0.843129;0.843129;0.843129;0.843129;0.843129;
0.78204;0.78204;0.78204;0.78204;0.78204;
0.718405;0.718405;0.718405;0.718405;0.718405;
0.734577;0.734577;0.734577;0.734577;0.734577;
0.734268;0.734268;0.734268;0.734268;0.734268;
0.784287;0.784287;0.784287;0.784287;0.784287;
0.753902;0.753902;0.753902;0.753902;0.753902;
0.701357;0.701357;0.701357;0.701357;0.701357;
0.797428;0.797428;0.797428;0.797428;0.797428;
0.765966;0.765966;0.765966;0.765966;0.765966;
0.810691;0.810691;0.810691;0.810691;0.810691;
0.752725;0.752725;0.752725;0.752725;0.752725;
0.803388;0.803388;0.803388;0.803388;0.803388;
0.823649;0.823649;0.823649;0.823649;0.823649;
0.833806;0.833806;0.833806;0.833806;0.833806;
0.82733;0.82733;0.82733;0.82733;0.82733;
0.760284;0.760284;0.760284;0.760284;0.760284;
0.755556;0.755556;0.755556;0.755556;0.755556;
0.711639;0.711639;0.711639;0.711639;0.711639;
0.732039;0.732039;0.732039;0.732039;0.732039;
0.667018;0.667018;0.667018;0.667018;0.667018;
0.730809;0.730809;0.730809;0.730809;0.730809;
0.77091;0.77091;0.77091;0.77091;0.77091;
0.829009;0.829009;0.829009;0.829009;0.829009;
0.761236;0.761236;0.761236;0.761236;0.761236;
0.84721;0.84721;0.84721;0.84721;0.84721;
0.805917;0.805917;0.805917;0.805917;0.805917;
0.814916;0.814916;0.814916;0.814916;0.814916;
0.75529;0.75529;0.75529;0.75529;0.75529;
0.685806;0.685806;0.685806;0.685806;0.685806;
0.65025;0.65025;0.65025;0.65025;0.65025;
0.608155;0.608155;0.608155;0.608155;0.608155;
0.655187;0.655187;0.655187;0.655187;0.655187;
0.637637;0.637637;0.637637;0.637637;0.637637;
0.583154;0.583154;0.583154;0.583154;0.583154;
0.592854;0.592854;0.592854;0.592854;0.592854;
0.706668;0.706668;0.706668;0.706668;0.706668;
0.640433;0.640433;0.640433;0.640433;0.640433;
0.659065;0.659065;0.659065;0.659065;0.659065;
0.680315;0.680315;0.680315;0.680315;0.680315;
0.618434;0.618434;0.618434;0.618434;0.618434;
0.563162;0.563162;0.563162;0.563162;0.563162;
0.615396;0.615396;0.615396;0.615396;0.615396;
0.583105;0.583105;0.583105;0.583105;0.583105;
0.630805;0.630805;0.630805;0.630805;0.630805;
0.601941;0.601941;0.601941;0.601941;0.601941;
0.709745;0.709745;0.709745;0.709745;0.709745;
0.720071;0.720071;0.720071;0.720071;0.720071;
0.791586;0.791586;0.791586;0.791586;0.791586;
0.726622;0.726622;0.726622;0.726622;0.726622;
0.660563;0.660563;0.660563;0.660563;0.660563;
0.651311;0.651311;0.651311;0.651311;0.651311;
0.71927;0.71927;0.71927;0.71927;0.71927;
0.821572;0.821572;0.821572;0.821572;0.821572;
0.808807;0.808807;0.808807;0.808807;0.808807;
0.899097;0.899097;0.899097;0.899097;0.899097;
0.889618;0.889618;0.889618;0.889618;0.889618;
0.859281;0.859281;0.859281;0.859281;0.859281;
0.855333;0.855333;0.855333;0.855333;0.855333;
0.825949;0.825949;0.825949;0.825949;0.825949;
0.80834;0.80834;0.80834;0.80834;0.80834;
0.824036;0.824036;0.824036;0.824036;0.824036;
0.914941;0.914941;0.914941;0.914941;0.914941;
0.925814;0.925814;0.925814;0.925814;0.925814;
0.909706;0.909706;0.909706;0.909706;0.909706;
0.855166;0.855166;0.855166;0.855166;0.855166;
0.891487;0.891487;0.891487;0.891487;0.891487;
0.825132;0.825132;0.825132;0.825132;0.825132;
0.892208;0.892208;0.892208;0.892208;0.892208;
0.823374;0.823374;0.823374;0.823374;0.823374;
0.758639;0.758639;0.758639;0.758639;0.758639;
0.731782;0.731782;0.731782;0.731782;0.731782;
0.671344;0.671344;0.671344;0.671344;0.671344;
0.695942;0.695942;0.695942;0.695942;0.695942;
0.793449;0.793449;0.793449;0.793449;0.793449;
0.719303;0.719303;0.719303;0.719303;0.719303;
0.752493;0.752493;0.752493;0.752493;0.752493;
0.687598;0.687598;0.687598;0.687598;0.687598;
0.628834;0.628834;0.628834;0.628834;0.628834;
0.655876;0.655876;0.655876;0.655876;0.655876;
0.746349;0.746349;0.746349;0.746349;0.746349;
0.838096;0.838096;0.838096;0.838096;0.838096;
0.906515;0.906515;0.906515;0.906515;0.906515;
0.928798;0.928798;0.928798;0.928798;0.928798;
0.867753;0.867753;0.867753;0.867753;0.867753;
0.892388;0.892388;0.892388;0.892388;0.892388;
0.870011;0.870011;0.870011;0.870011;0.870011;
0.840843;0.840843;0.840843;0.840843;0.840843;
0.833282;0.833282;0.833282;0.833282;0.833282;
0.780459;0.780459;0.780459;0.780459;0.780459;
0.806282;0.806282;0.806282;0.806282;0.806282;
0.834769;0.834769;0.834769;0.834769;0.834769;
0.865166;0.865166;0.865166;0.865166;0.865166;
0.823037;0.823037;0.823037;0.823037;0.823037;
0.749556;0.749556;0.749556;0.749556;0.749556;
0.764616;0.764616;0.764616;0.764616;0.764616;
0.773235;0.773235;0.773235;0.773235;0.773235;
0.743515;0.743515;0.743515;0.743515;0.743515;
0.730246;0.730246;0.730246;0.730246;0.730246;
0.788042;0.788042;0.788042;0.788042;0.788042;
0.803994;0.803994;0.803994;0.803994;0.803994;
0.876332;0.876332;0.876332;0.876332;0.876332;
0.827691;0.827691;0.827691;0.827691;0.827691;
0.855766;0.855766;0.855766;0.855766;0.855766;
0.787759;0.787759;0.787759;0.787759;0.787759;
0.86523;0.86523;0.86523;0.86523;0.86523;
0.82032;0.82032;0.82032;0.82032;0.82032;
0.883064;0.883064;0.883064;0.883064;0.883064;
0.953648;0.953648;0.953648;0.953648;0.953648;
0.944082;0.944082;0.944082;0.944082;0.944082;
0.921144;0.921144;0.921144;0.921144;0.921144;
0.946693;0.946693;0.946693;0.946693;0.946693;
0.905871;0.905871;0.905871;0.905871;0.905871;
0.968184;0.968184;0.968184;0.968184;0.968184;
0.985446;0.985446;0.985446;0.985446;0.985446;
1.03128;1.03128;1.03128;1.03128;1.03128;
0.991877;0.991877;0.991877;0.991877;0.991877;
0.899987;0.899987;0.899987;0.899987;0.899987;
0.837631;0.837631;0.837631;0.837631;0.837631;
0.829154;0.829154;0.829154;0.829154;0.829154;
0.907295;0.907295;0.907295;0.907295;0.907295;
0.941592;0.941592;0.941592;0.941592;0.941592;
0.859722;0.859722;0.859722;0.859722;0.859722;
0.859053;0.859053;0.859053;0.859053;0.859053;
0.85699;0.85699;0.85699;0.85699;0.85699;
0.838804;0.838804;0.838804;0.838804;0.838804;
0.810441;0.810441;0.810441;0.810441;0.810441;
0.822731;0.822731;0.822731;0.822731;0.822731;
0.909807;0.909807;0.909807;0.909807;0.909807;
0.848032;0.848032;0.848032;0.848032;0.848032;
0.846636;0.846636;0.846636;0.846636;0.846636;
0.901711;0.901711;0.901711;0.901711;0.901711;
0.893901;0.893901;0.893901;0.893901;0.893901;
0.856781;0.856781;0.856781;0.856781;0.856781;
0.941624;0.941624;0.941624;0.941624;0.941624;
0.911036;0.911036;0.911036;0.911036;0.911036;
0.91414;0.91414;0.91414;0.91414;0.91414;
0.97172;0.97172;0.97172;0.97172;0.97172;
1.02855;1.02855;1.02855;1.02855;1.02855;
1.09878;1.09878;1.09878;1.09878;1.09878;
1.05388;1.05388;1.05388;1.05388;1.05388;
1.00949;1.00949;1.00949;1.00949;1.00949;
1.06693;1.06693;1.06693;1.06693;1.06693;
0.979434;0.979434;0.979434;0.979434;0.979434;
1.02217;1.02217;1.02217;1.02217;1.02217;
1.0514;1.0514;1.0514;1.0514;1.0514;
1.08338;1.08338;1.08338;1.08338;1.08338;
1.04214;1.04214;1.04214;1.04214;1.04214;
0.946589;0.946589;0.946589;0.946589;0.946589;
0.911788;0.911788;0.911788;0.911788;0.911788;
0.834852;0.834852;0.834852;0.834852;0.834852;
0.879816;0.879816;0.879816;0.879816;0.879816;
0.809974;0.809974;0.809974;0.809974;0.809974;
0.831899;0.831899;0.831899;0.831899;0.831899;
0.888236;0.888236;0.888236;0.888236;0.888236;
0.862426;0.862426;0.862426;0.862426;0.862426;
0.921976;0.921976;0.921976;0.921976;0.921976;
0.845349;0.845349;0.845349;0.845349;0.845349;
0.826987;0.826987;0.826987;0.826987;0.826987;
0.882503;0.882503;0.882503;0.882503;0.882503;
0.954989;0.954989;0.954989;0.954989;0.954989;
0.964558;0.964558;0.964558;0.964558;0.964558;
0.991494;0.991494;0.991494;0.991494;0.991494;
0.970661;0.970661;0.970661;0.970661;0.970661;
1.03684;1.03684;1.03684;1.03684;1.03684;
1.01974;1.01974;1.01974;1.01974;1.01974;
0.939045;0.939045;0.939045;0.939045;0.939045;
0.890678;0.890678;0.890678;0.890678;0.890678;
0.837631;0.837631;0.837631;0.837631;0.837631;
0.873317;0.873317;0.873317;0.873317;0.873317;
0.845189;0.845189;0.845189;0.845189;0.845189;
0.87426;0.87426;0.87426;0.87426;0.87426;
0.812094;0.812094;0.812094;0.812094;0.812094;
0.78345;0.78345;0.78345;0.78345;0.78345;
0.715978;0.715978;0.715978;0.715978;0.715978;
0.657587;0.657587;0.657587;0.657587;0.657587;
0.730404;0.730404;0.730404;0.730404;0.730404;
0.776437;0.776437;0.776437;0.776437;0.776437;
0.715205;0.715205;0.715205;0.715205;0.715205;
0.754431;0.754431;0.754431;0.754431;0.754431;
0.687465;0.687465;0.687465;0.687465;0.687465;
0.788474;0.788474;0.788474;0.788474;0.788474;
0.769002;0.769002;0.769002;0.769002;0.769002;
0.710966;0.710966;0.710966;0.710966;0.710966;
0.705413;0.705413;0.705413;0.705413;0.705413;
0.715112;0.715112;0.715112;0.715112;0.715112;
0.72548;0.72548;0.72548;0.72548;0.72548;
0.815882;0.815882;0.815882;0.815882;0.815882;
0.894968;0.894968;0.894968;0.894968;0.894968;
0.947883;0.947883;0.947883;0.947883;0.947883;
0.873566;0.873566;0.873566;0.873566;0.873566;
0.885823;0.885823;0.885823;0.885823;0.885823;
0.849968;0.849968;0.849968;0.849968;0.849968;
0.868712;0.868712;0.868712;0.868712;0.868712;
0.939658;0.939658;0.939658;0.939658;0.939658;
0.926731;0.926731;0.926731;0.926731;0.926731;
0.921159;0.921159;0.921159;0.921159;0.921159;
0.9898;0.9898;0.9898;0.9898;0.9898;
0.91279;0.91279;0.91279;0.91279;0.91279;
0.988801;0.988801;0.988801;0.988801;0.988801;
0.898739;0.898739;0.898739;0.898739;0.898739;
0.926153;0.926153;0.926153;0.926153;0.926153;
0.956281;0.956281;0.956281;0.956281;0.956281;
0.948765;0.948765;0.948765;0.948765;0.948765;
