Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation
0.001663;0.001029;0.000637;0.001663;0.001029;0.000637
0.000920;0.000569;0.000352;0.000920;0.000569;0.000352
0.001295;0.000800;0.000495;0.001295;0.000800;0.000495
0.002578;0.001593;0.000984;0.002578;0.001593;0.000984
0.002659;0.001643;0.001015;0.002659;0.001643;0.001015
0.004153;0.002565;0.001584;0.004153;0.002565;0.001584
0.006528;0.004030;0.002488;0.006528;0.004030;0.002488
0.008574;0.005291;0.003265;0.008574;0.005291;0.003265
0.008068;0.004977;0.003070;0.008068;0.004977;0.003070
0.006707;0.004135;0.002550;0.006707;0.004135;0.002550
0.003686;0.002272;0.001400;0.003686;0.002272;0.001400
0.004294;0.002646;0.001630;0.004294;0.002646;0.001630
0.006489;0.003997;0.002462;0.006489;0.003997;0.002462
0.004582;0.002821;0.001737;0.004582;0.002821;0.001737
0.004468;0.002750;0.001693;0.004468;0.002750;0.001693
0.005973;0.003675;0.002261;0.005973;0.003675;0.002261
0.005274;0.003244;0.001995;0.005274;0.003244;0.001995
0.003039;0.001868;0.001149;0.003039;0.001868;0.001149
0.005327;0.003274;0.002012;0.005327;0.003274;0.002012
0.005495;0.003376;0.002074;0.005495;0.003376;0.002074
0.002350;0.001443;0.000886;0.002350;0.001443;0.000886
0.003422;0.002100;0.001289;0.003422;0.002100;0.001289
0.005053;0.003101;0.001903;0.005053;0.003101;0.001903
0.003848;0.002360;0.001448;0.003848;0.002360;0.001448
0.003353;0.002056;0.001261;0.003353;0.002056;0.001261
0.005117;0.003136;0.001922;0.005117;0.003136;0.001922
0.005958;0.003651;0.002237;0.005958;0.003651;0.002237
0.004736;0.002901;0.001777;0.004736;0.002901;0.001777
0.004800;0.002939;0.001799;0.004800;0.002939;0.001799
0.007064;0.004323;0.002646;0.007064;0.004323;0.002646
0.007976;0.004880;0.002986;0.007976;0.004880;0.002986
0.006740;0.004122;0.002521;0.006740;0.004122;0.002521
0.005175;0.003164;0.001935;0.005175;0.003164;0.001935
0.003966;0.002424;0.001481;0.003966;0.002424;0.001481
0.004470;0.002731;0.001668;0.004470;0.002731;0.001668
0.004586;0.002801;0.001710;0.004586;0.002801;0.001710
0.004845;0.002958;0.001806;0.004845;0.002958;0.001806
0.006563;0.004005;0.002444;0.006563;0.004005;0.002444
0.006383;0.003894;0.002375;0.006383;0.003894;0.002375
0.002364;0.001442;0.000879;0.002364;0.001442;0.000879
0.004543;0.002769;0.001688;0.004543;0.002769;0.001688
0.004793;0.002921;0.001780;0.004793;0.002921;0.001780
0.004769;0.002905;0.001770;0.004769;0.002905;0.001770
0.004113;0.002504;0.001525;0.004113;0.002504;0.001525
0.002142;0.001304;0.000794;0.002142;0.001304;0.000794
0.002241;0.001363;0.000829;0.002241;0.001363;0.000829
0.003902;0.002373;0.001443;0.003902;0.002373;0.001443
0.003425;0.002083;0.001266;0.003425;0.002083;0.001266
0.004375;0.002659;0.001616;0.004375;0.002659;0.001616
0.006245;0.003794;0.002305;0.006245;0.003794;0.002305
0.006215;0.003774;0.002292;0.006215;0.003774;0.002292
0.006044;0.003670;0.002228;0.006044;0.003670;0.002228
0.006384;0.003874;0.002351;0.006384;0.003874;0.002351
0.006466;0.003922;0.002380;0.006466;0.003922;0.002380
0.006404;0.003884;0.002355;0.006404;0.003884;0.002355
0.004779;0.002898;0.001757;0.004779;0.002898;0.001757
0.003094;0.001875;0.001136;0.003094;0.001875;0.001136
0.002063;0.001249;0.000757;0.002063;0.001249;0.000757
0.001764;0.001068;0.000647;0.001764;0.001068;0.000647
0.004884;0.002957;0.001790;0.004884;0.002957;0.001790
0.007981;0.004829;0.002923;0.007981;0.004829;0.002923
0.005308;0.003211;0.001942;0.005308;0.003211;0.001942
0.005932;0.003587;0.002169;0.005932;0.003587;0.002169
0.007123;0.004305;0.002602;0.007123;0.004305;0.002602
0.003208;0.001938;0.001171;0.003208;0.001938;0.001171
0.003043;0.001838;0.001110;0.003043;0.001838;0.001110
0.003604;0.002176;0.001314;0.003604;0.002176;0.001314
0.003660;0.002209;0.001334;0.003660;0.002209;0.001334
0.003159;0.001906;0.001150;0.003159;0.001906;0.001150
0.003692;0.002227;0.001343;0.003692;0.002227;0.001343
0.003551;0.002141;0.001291;0.003551;0.002141;0.001291
0.003510;0.002115;0.001275;0.003510;0.002115;0.001275
0.003356;0.002022;0.001218;0.003356;0.002022;0.001218
0.003387;0.002040;0.001229;0.003387;0.002040;0.001229
0.003145;0.001894;0.001140;0.003145;0.001894;0.001140
0.003737;0.002249;0.001353;0.003737;0.002249;0.001353
0.005009;0.003014;0.001813;0.005009;0.003014;0.001813
0.005609;0.003373;0.002029;0.005609;0.003373;0.002029
0.005610;0.003373;0.002028;0.005610;0.003373;0.002028
0.005922;0.003559;0.002139;0.005922;0.003559;0.002139
0.006952;0.004176;0.002509;0.006952;0.004176;0.002509
0.006565;0.003942;0.002368;0.006565;0.003942;0.002368
0.005748;0.003451;0.002072;0.005748;0.003451;0.002072
0.005101;0.003061;0.001837;0.005101;0.003061;0.001837
0.002948;0.001768;0.001061;0.002948;0.001768;0.001061
0.003282;0.001968;0.001180;0.003282;0.001968;0.001180
0.003553;0.002130;0.001277;0.003553;0.002130;0.001277
0.005697;0.003414;0.002046;0.005697;0.003414;0.002046
0.012546;0.007515;0.004501;0.012546;0.007515;0.004501
0.013642;0.008168;0.004891;0.013642;0.008168;0.004891
0.011082;0.006634;0.003971;0.011082;0.006634;0.003971
0.007261;0.004345;0.002600;0.007261;0.004345;0.002600
0.004535;0.002713;0.001623;0.004535;0.002713;0.001623
0.003449;0.002063;0.001233;0.003449;0.002063;0.001233
0.002836;0.001695;0.001013;0.002836;0.001695;0.001013
0.001692;0.001011;0.000604;0.001692;0.001011;0.000604
0.004756;0.002840;0.001696;0.004756;0.002840;0.001696
0.008206;0.004899;0.002925;0.008206;0.004899;0.002925
0.007262;0.004335;0.002587;0.007262;0.004335;0.002587
0.004486;0.002677;0.001597;0.004486;0.002677;0.001597
0.003304;0.001970;0.001175;0.003304;0.001970;0.001175
0.002504;0.001493;0.000890;0.002504;0.001493;0.000890
0.002811;0.001675;0.000998;0.002811;0.001675;0.000998
0.006133;0.003653;0.002176;0.006133;0.003653;0.002176
0.008307;0.004947;0.002946;0.008307;0.004947;0.002946
0.005644;0.003360;0.002001;0.005644;0.003360;0.002001
0.003026;0.001801;0.001072;0.003026;0.001801;0.001072
0.004441;0.002642;0.001572;0.004441;0.002642;0.001572
0.004500;0.002676;0.001592;0.004500;0.002676;0.001592
0.004543;0.002701;0.001606;0.004543;0.002701;0.001606
0.005379;0.003197;0.001900;0.005379;0.003197;0.001900
0.004162;0.002472;0.001469;0.004162;0.002472;0.001469
0.002928;0.001739;0.001033;0.002928;0.001739;0.001033
0.003375;0.002004;0.001190;0.003375;0.002004;0.001190
0.003924;0.002329;0.001382;0.003924;0.002329;0.001382
0.003386;0.002009;0.001192;0.003386;0.002009;0.001192
0.002966;0.001759;0.001043;0.002966;0.001759;0.001043
0.003097;0.001836;0.001088;0.003097;0.001836;0.001088
0.001984;0.001176;0.000697;0.001984;0.001176;0.000697
0.002805;0.001661;0.000984;0.002805;0.001661;0.000984
0.002778;0.001645;0.000974;0.002778;0.001645;0.000974
0.003477;0.002058;0.001218;0.003477;0.002058;0.001218
0.007627;0.004513;0.002670;0.007627;0.004513;0.002670
0.009893;0.005852;0.003462;0.009893;0.005852;0.003462
0.007673;0.004537;0.002683;0.007673;0.004537;0.002683
0.006256;0.003698;0.002186;0.006256;0.003698;0.002186
0.005397;0.003189;0.001884;0.005397;0.003189;0.001884
0.005407;0.003194;0.001886;0.005407;0.003194;0.001886
0.007593;0.004484;0.002647;0.007593;0.004484;0.002647
0.006988;0.004125;0.002435;0.006988;0.004125;0.002435
0.004053;0.002391;0.001411;0.004053;0.002391;0.001411
0.004396;0.002593;0.001529;0.004396;0.002593;0.001529
0.005720;0.003373;0.001989;0.005720;0.003373;0.001989
0.005900;0.003478;0.002050;0.005900;0.003478;0.002050
0.002348;0.001384;0.000815;0.002348;0.001384;0.000815
0.002195;0.001293;0.000761;0.002195;0.001293;0.000761
0.002625;0.001546;0.000910;0.002625;0.001546;0.000910
0.004531;0.002667;0.001570;0.004531;0.002667;0.001570
0.001770;0.001042;0.000613;0.001770;0.001042;0.000613
0.001113;0.000655;0.000385;0.001113;0.000655;0.000385
0.000907;0.000533;0.000313;0.000907;0.000533;0.000313
0.001064;0.000626;0.000368;0.001064;0.000626;0.000368
0.000430;0.000252;0.000148;0.000430;0.000252;0.000148
0.003757;0.002206;0.001296;0.003757;0.002206;0.001296
0.003820;0.002243;0.001317;0.003820;0.002243;0.001317
0.002461;0.001445;0.000848;0.002461;0.001445;0.000848
0.003905;0.002291;0.001344;0.003905;0.002291;0.001344
0.007476;0.004384;0.002571;0.007476;0.004384;0.002571
0.007734;0.004534;0.002658;0.007734;0.004534;0.002658
0.007026;0.004118;0.002413;0.007026;0.004118;0.002413
0.006306;0.003694;0.002164;0.006306;0.003694;0.002164
0.003341;0.001957;0.001146;0.003341;0.001957;0.001146
0.002679;0.001568;0.000918;0.002679;0.001568;0.000918
0.005339;0.003124;0.001829;0.005339;0.003124;0.001829
0.007080;0.004142;0.002423;0.007080;0.004142;0.002423
0.006610;0.003866;0.002261;0.006610;0.003866;0.002261
0.003687;0.002156;0.001260;0.003687;0.002156;0.001260
0.002660;0.001554;0.000908;0.002660;0.001554;0.000908
0.005488;0.003206;0.001873;0.005488;0.003206;0.001873
0.008892;0.005193;0.003033;0.008892;0.005193;0.003033
0.004969;0.002901;0.001693;0.004969;0.002901;0.001693
0.003750;0.002189;0.001277;0.003750;0.002189;0.001277
0.004553;0.002656;0.001550;0.004553;0.002656;0.001550
0.006564;0.003828;0.002233;0.006564;0.003828;0.002233
0.006502;0.003790;0.002210;0.006502;0.003790;0.002210
0.005428;0.003163;0.001843;0.005428;0.003163;0.001843
0.001607;0.000936;0.000545;0.001607;0.000936;0.000545
0.000628;0.000366;0.000213;0.000628;0.000366;0.000213
0.001564;0.000910;0.000530;0.001564;0.000910;0.000530
0.000453;0.000264;0.000154;0.000453;0.000264;0.000154
0.001776;0.001033;0.000601;0.001776;0.001033;0.000601
0.002011;0.001169;0.000680;0.002011;0.001169;0.000680
0.002266;0.001317;0.000766;0.002266;0.001317;0.000766
0.004201;0.002441;0.001419;0.004201;0.002441;0.001419
0.008343;0.004846;0.002815;0.008343;0.004846;0.002815
0.010632;0.006174;0.003586;0.010632;0.006174;0.003586
0.009479;0.005503;0.003195;0.009479;0.005503;0.003195
0.008426;0.004890;0.002838;0.008426;0.004890;0.002838
0.007387;0.004285;0.002486;0.007387;0.004285;0.002486
0.005182;0.003005;0.001743;0.005182;0.003005;0.001743
0.003409;0.001976;0.001146;0.003409;0.001976;0.001146
0.001947;0.001128;0.000654;0.001947;0.001128;0.000654
0.001810;0.001048;0.000607;0.001810;0.001048;0.000607
0.003750;0.002172;0.001258;0.003750;0.002172;0.001258
0.003979;0.002304;0.001334;0.003979;0.002304;0.001334
0.003238;0.001874;0.001084;0.003238;0.001874;0.001084
0.003313;0.001916;0.001109;0.003313;0.001916;0.001109
0.007322;0.004234;0.002449;0.007322;0.004234;0.002449
0.010876;0.006287;0.003635;0.010876;0.006287;0.003635
0.011805;0.006822;0.003942;0.011805;0.006822;0.003942
0.010827;0.006255;0.003613;0.010827;0.006255;0.003613
0.006029;0.003482;0.002011;0.006029;0.003482;0.002011
0.004460;0.002575;0.001486;0.004460;0.002575;0.001486
0.008428;0.004864;0.002807;0.008428;0.004864;0.002807
0.008685;0.005011;0.002891;0.008685;0.005011;0.002891
0.006444;0.003717;0.002143;0.006444;0.003717;0.002143
0.005997;0.003457;0.001993;0.005997;0.003457;0.001993
0.006290;0.003625;0.002089;0.006290;0.003625;0.002089
0.006273;0.003614;0.002082;0.006273;0.003614;0.002082
0.007495;0.004316;0.002486;0.007495;0.004316;0.002486
0.007377;0.004247;0.002445;0.007377;0.004247;0.002445
0.006657;0.003831;0.002205;0.006657;0.003831;0.002205
0.006617;0.003807;0.002190;0.006617;0.003807;0.002190
0.006040;0.003474;0.001998;0.006040;0.003474;0.001998
0.006032;0.003467;0.001993;0.006032;0.003467;0.001993
0.005838;0.003355;0.001928;0.005838;0.003355;0.001928
0.003612;0.002075;0.001192;0.003612;0.002075;0.001192
0.002937;0.001687;0.000969;0.002937;0.001687;0.000969
0.004325;0.002483;0.001425;0.004325;0.002483;0.001425
0.005336;0.003062;0.001757;0.005336;0.003062;0.001757
0.004260;0.002444;0.001402;0.004260;0.002444;0.001402
0.003814;0.002187;0.001254;0.003814;0.002187;0.001254
0.004952;0.002839;0.001628;0.004952;0.002839;0.001628
0.005581;0.003199;0.001833;0.005581;0.003199;0.001833
0.004983;0.002855;0.001636;0.004983;0.002855;0.001636
0.005532;0.003168;0.001814;0.005532;0.003168;0.001814
0.007666;0.004389;0.002512;0.007666;0.004389;0.002512
0.005036;0.002882;0.001649;0.005036;0.002882;0.001649
0.001871;0.001070;0.000612;0.001871;0.001070;0.000612
0.002640;0.001510;0.000863;0.002640;0.001510;0.000863
0.005401;0.003088;0.001765;0.005401;0.003088;0.001765
0.004176;0.002387;0.001364;0.004176;0.002387;0.001364
0.004124;0.002356;0.001346;0.004124;0.002356;0.001346
0.002544;0.001453;0.000830;0.002544;0.001453;0.000830
0.001907;0.001089;0.000622;0.001907;0.001089;0.000622
0.003668;0.002093;0.001195;0.003668;0.002093;0.001195
0.005806;0.003313;0.001890;0.005806;0.003313;0.001890
0.003474;0.001982;0.001130;0.003474;0.001982;0.001130
0.004535;0.002585;0.001474;0.004535;0.002585;0.001474
0.009467;0.005395;0.003075;0.009467;0.005395;0.003075
0.009615;0.005478;0.003121;0.009615;0.005478;0.003121
0.006154;0.003505;0.001997;0.006154;0.003505;0.001997
0.003348;0.001906;0.001085;0.003348;0.001906;0.001085
0.005367;0.003054;0.001738;0.005367;0.003054;0.001738
0.008098;0.004608;0.002622;0.008098;0.004608;0.002622
0.003673;0.002089;0.001188;0.003673;0.002089;0.001188
0.002434;0.001384;0.000787;0.002434;0.001384;0.000787
0.004290;0.002438;0.001386;0.004290;0.002438;0.001386
0.006058;0.003442;0.001956;0.006058;0.003442;0.001956
0.009433;0.005358;0.003043;0.009433;0.005358;0.003043
0.015073;0.008558;0.004859;0.015073;0.008558;0.004859
0.014710;0.008349;0.004739;0.014710;0.008349;0.004739
0.007994;0.004536;0.002574;0.007994;0.004536;0.002574
0.004630;0.002626;0.001490;0.004630;0.002626;0.001490
0.002372;0.001345;0.000763;0.002372;0.001345;0.000763
0.002763;0.001566;0.000888;0.002763;0.001566;0.000888
0.004873;0.002761;0.001564;0.004873;0.002761;0.001564
0.007947;0.004501;0.002550;0.007947;0.004501;0.002550
0.003985;0.002257;0.001278;0.003985;0.002257;0.001278
0.009519;0.005388;0.003050;0.009519;0.005388;0.003050
0.011641;0.006587;0.003727;0.011641;0.006587;0.003727
0.007280;0.004118;0.002330;0.007280;0.004118;0.002330
0.003876;0.002192;0.001239;0.003876;0.002192;0.001239
0.007550;0.004268;0.002412;0.007550;0.004268;0.002412
0.013872;0.007839;0.004429;0.013872;0.007839;0.004429
0.011800;0.006666;0.003766;0.011800;0.006666;0.003766
0.005998;0.003387;0.001913;0.005998;0.003387;0.001913
0.007377;0.004164;0.002351;0.007377;0.004164;0.002351
0.008767;0.004947;0.002792;0.008767;0.004947;0.002792
0.005322;0.003002;0.001694;0.005322;0.003002;0.001694
0.005012;0.002826;0.001594;0.005012;0.002826;0.001594
0.005062;0.002854;0.001609;0.005062;0.002854;0.001609
0.002159;0.001217;0.000686;0.002159;0.001217;0.000686
0.002638;0.001486;0.000837;0.002638;0.001486;0.000837
0.003926;0.002211;0.001245;0.003926;0.002211;0.001245
0.005392;0.003035;0.001709;0.005392;0.003035;0.001709
0.007223;0.004065;0.002288;0.007223;0.004065;0.002288
0.012067;0.006789;0.003819;0.012067;0.006789;0.003819
0.008414;0.004732;0.002661;0.008414;0.004732;0.002661
0.007665;0.004309;0.002423;0.007665;0.004309;0.002423
0.006529;0.003669;0.002062;0.006529;0.003669;0.002062
0.003433;0.001929;0.001084;0.003433;0.001929;0.001084
0.004055;0.002277;0.001279;0.004055;0.002277;0.001279
0.006991;0.003925;0.002204;0.006991;0.003925;0.002204
0.010379;0.005825;0.003269;0.010379;0.005825;0.003269
0.011449;0.006424;0.003604;0.011449;0.006424;0.003604
0.008594;0.004820;0.002704;0.008594;0.004820;0.002704
0.005681;0.003186;0.001786;0.005681;0.003186;0.001786
0.004622;0.002591;0.001452;0.004622;0.002591;0.001452
0.003268;0.001831;0.001026;0.003268;0.001831;0.001026
0.001959;0.001097;0.000615;0.001959;0.001097;0.000615
0.003963;0.002219;0.001242;0.003963;0.002219;0.001242
0.007614;0.004262;0.002385;0.007614;0.004262;0.002385
0.008226;0.004603;0.002576;0.008226;0.004603;0.002576
0.006804;0.003806;0.002129;0.006804;0.003806;0.002129
0.005258;0.002940;0.001644;0.005258;0.002940;0.001644
0.005616;0.003139;0.001755;0.005616;0.003139;0.001755
0.007780;0.004347;0.002429;0.007780;0.004347;0.002429
0.008329;0.004652;0.002599;0.008329;0.004652;0.002599
0.019943;0.011137;0.006219;0.019943;0.011137;0.006219
0.012335;0.006886;0.003844;0.012335;0.006886;0.003844
0.006815;0.003803;0.002122;0.006815;0.003803;0.002122
0.009320;0.005199;0.002900;0.009320;0.005199;0.002900
0.010103;0.005634;0.003142;0.010103;0.005634;0.003142
0.018981;0.010581;0.005899;0.018981;0.010581;0.005899
0.021387;0.011919;0.006642;0.021387;0.011919;0.006642
0.013145;0.007324;0.004080;0.013145;0.007324;0.004080
0.007769;0.004327;0.002410;0.007769;0.004327;0.002410
0.009675;0.005386;0.002999;0.009675;0.005386;0.002999
0.012986;0.007227;0.004022;0.012986;0.007227;0.004022
0.015859;0.008823;0.004909;0.015859;0.008823;0.004909
0.017396;0.009675;0.005381;0.017396;0.009675;0.005381
0.013582;0.007552;0.004199;0.013582;0.007552;0.004199
0.007608;0.004229;0.002351;0.007608;0.004229;0.002351
0.006165;0.003425;0.001903;0.006165;0.003425;0.001903
0.007549;0.004193;0.002329;0.007549;0.004193;0.002329
0.007351;0.004082;0.002266;0.007351;0.004082;0.002266
0.008104;0.004498;0.002496;0.008104;0.004498;0.002496
0.010033;0.005567;0.003089;0.010033;0.005567;0.003089
0.007692;0.004267;0.002367;0.007692;0.004267;0.002367
0.003380;0.001874;0.001039;0.003380;0.001874;0.001039
0.001422;0.000788;0.000437;0.001422;0.000788;0.000437
0.003713;0.002058;0.001140;0.003713;0.002058;0.001140
0.006222;0.003447;0.001909;0.006222;0.003447;0.001909
0.006388;0.003537;0.001959;0.006388;0.003537;0.001959
0.007923;0.004386;0.002428;0.007923;0.004386;0.002428
0.008203;0.004540;0.002512;0.008203;0.004540;0.002512
0.004754;0.002630;0.001455;0.004754;0.002630;0.001455
0.003608;0.001995;0.001103;0.003608;0.001995;0.001103
0.004508;0.002492;0.001378;0.004508;0.002492;0.001378
0.001522;0.000841;0.000465;0.001522;0.000841;0.000465
0.004687;0.002590;0.001431;0.004687;0.002590;0.001431
0.007190;0.003971;0.002193;0.007190;0.003971;0.002193
0.005816;0.003211;0.001773;0.005816;0.003211;0.001773
0.001883;0.001039;0.000574;0.001883;0.001039;0.000574
0.003023;0.001667;0.000920;0.003023;0.001667;0.000920
0.005205;0.002871;0.001583;0.005205;0.002871;0.001583
0.005435;0.002997;0.001652;0.005435;0.002997;0.001652
0.006723;0.003706;0.002042;0.006723;0.003706;0.002042
0.006775;0.003733;0.002057;0.006775;0.003733;0.002057
0.006928;0.003816;0.002102;0.006928;0.003816;0.002102
0.005631;0.003101;0.001708;0.005631;0.003101;0.001708
0.002920;0.001607;0.000885;0.002920;0.001607;0.000885
0.002333;0.001284;0.000707;0.002333;0.001284;0.000707
0.002289;0.001259;0.000692;0.002289;0.001259;0.000692
0.005348;0.002941;0.001617;0.005348;0.002941;0.001617
0.004706;0.002587;0.001422;0.004706;0.002587;0.001422
0.002882;0.001584;0.000870;0.002882;0.001584;0.000870
0.001921;0.001055;0.000580;0.001921;0.001055;0.000580
0.007626;0.004188;0.002300;0.007626;0.004188;0.002300
0.011214;0.006156;0.003380;0.011214;0.006156;0.003380
0.010654;0.005847;0.003209;0.010654;0.005847;0.003209
0.009332;0.005120;0.002809;0.009332;0.005120;0.002809
0.008835;0.004846;0.002658;0.008835;0.004846;0.002658
0.007651;0.004195;0.002300;0.007651;0.004195;0.002300
0.002935;0.001609;0.000882;0.002935;0.001609;0.000882
0.004995;0.002737;0.001499;0.004995;0.002737;0.001499
0.006272;0.003435;0.001882;0.006272;0.003435;0.001882
0.004731;0.002591;0.001418;0.004731;0.002591;0.001418
0.006427;0.003517;0.001925;0.006427;0.003517;0.001925
0.007555;0.004134;0.002262;0.007555;0.004134;0.002262
0.003549;0.001941;0.001062;0.003549;0.001941;0.001062
0.005572;0.003047;0.001666;0.005572;0.003047;0.001666
0.010023;0.005479;0.002995;0.010023;0.005479;0.002995
0.010974;0.005997;0.003277;0.010974;0.005997;0.003277
