Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation;Radial_Acceleration
0.001460;0.002515;0.004333;0.001460;0.002515;0.004333
0.001380;0.002376;0.004090;0.001380;0.002376;0.004090
0.001058;0.001819;0.003127;0.001058;0.001819;0.003127
0.001192;0.002047;0.003515;0.001192;0.002047;0.003515
0.002141;0.003674;0.006302;0.002141;0.003674;0.006302
0.001688;0.002894;0.004962;0.001688;0.002894;0.004962
0.001711;0.002929;0.005013;0.001711;0.002929;0.005013
0.002335;0.003993;0.006829;0.002335;0.003993;0.006829
0.001791;0.003060;0.005229;0.001791;0.003060;0.005229
0.001812;0.003092;0.005277;0.001812;0.003092;0.005277
0.002873;0.004898;0.008350;0.002873;0.004898;0.008350
0.003329;0.005669;0.009656;0.003329;0.005669;0.009656
0.002935;0.004994;0.008498;0.002935;0.004994;0.008498
0.002195;0.003730;0.006341;0.002195;0.003730;0.006341
0.001495;0.002538;0.004309;0.001495;0.002538;0.004309
0.001609;0.002728;0.004626;0.001609;0.002728;0.004626
0.002366;0.004009;0.006792;0.002366;0.004009;0.006792
0.001626;0.002753;0.004661;0.001626;0.002753;0.004661
0.000716;0.001210;0.002045;0.000716;0.001210;0.002045
0.001766;0.002982;0.005037;0.001766;0.002982;0.005037
0.001698;0.002866;0.004836;0.001698;0.002866;0.004836
0.000798;0.001345;0.002267;0.000798;0.001345;0.002267
0.000541;0.000911;0.001534;0.000541;0.000911;0.001534
0.001469;0.002470;0.004155;0.001469;0.002470;0.004155
0.002474;0.004157;0.006985;0.002474;0.004157;0.006985
0.001558;0.002615;0.004390;0.001558;0.002615;0.004390
0.001574;0.002638;0.004421;0.001574;0.002638;0.004421
0.008630;0.014456;0.024214;0.008630;0.014456;0.024214
0.011939;0.019981;0.033438;0.011939;0.019981;0.033438
0.004125;0.006896;0.011529;0.004125;0.006896;0.011529
0.003389;0.005660;0.009452;0.003389;0.005660;0.009452
0.003595;0.005998;0.010006;0.003595;0.005998;0.010006
0.002223;0.003705;0.006174;0.002223;0.003705;0.006174
0.001160;0.001931;0.003215;0.001160;0.001931;0.003215
0.000996;0.001657;0.002756;0.000996;0.001657;0.002756
0.001329;0.002208;0.003669;0.001329;0.002208;0.003669
0.000718;0.001192;0.001979;0.000718;0.001192;0.001979
0.000775;0.001285;0.002130;0.000775;0.001285;0.002130
0.001277;0.002114;0.003502;0.001277;0.002114;0.003502
0.002071;0.003426;0.005669;0.002071;0.003426;0.005669
0.002686;0.004440;0.007339;0.002686;0.004440;0.007339
0.002486;0.004105;0.006779;0.002486;0.004105;0.006779
0.001627;0.002684;0.004428;0.001627;0.002684;0.004428
0.001304;0.002149;0.003542;0.001304;0.002149;0.003542
0.001712;0.002818;0.004640;0.001712;0.002818;0.004640
0.001815;0.002985;0.004910;0.001815;0.002985;0.004910
0.002349;0.003859;0.006340;0.002349;0.003859;0.006340
0.002901;0.004761;0.007814;0.002901;0.004761;0.007814
0.001834;0.003008;0.004933;0.001834;0.003008;0.004933
0.001223;0.002003;0.003282;0.001223;0.002003;0.003282
0.001769;0.002894;0.004735;0.001769;0.002894;0.004735
0.001379;0.002254;0.003686;0.001379;0.002254;0.003686
0.001416;0.002312;0.003776;0.001416;0.002312;0.003776
0.001132;0.001847;0.003014;0.001132;0.001847;0.003014
0.000788;0.001284;0.002093;0.000788;0.001284;0.002093
0.000781;0.001271;0.002070;0.000781;0.001271;0.002070
0.000772;0.001256;0.002043;0.000772;0.001256;0.002043
0.000993;0.001613;0.002621;0.000993;0.001613;0.002621
0.001170;0.001898;0.003081;0.001170;0.001898;0.003081
0.001408;0.002283;0.003704;0.001408;0.002283;0.003704
0.000812;0.001315;0.002131;0.000812;0.001315;0.002131
0.000861;0.001394;0.002255;0.000861;0.001394;0.002255
0.001600;0.002586;0.004181;0.001600;0.002586;0.004181
0.001651;0.002668;0.004310;0.001651;0.002668;0.004310
0.000755;0.001219;0.001967;0.000755;0.001219;0.001967
0.000863;0.001392;0.002243;0.000863;0.001392;0.002243
0.000765;0.001232;0.001985;0.000765;0.001232;0.001985
0.000573;0.000921;0.001482;0.000573;0.000921;0.001482
0.000686;0.001102;0.001772;0.000686;0.001102;0.001772
0.000465;0.000746;0.001198;0.000465;0.000746;0.001198
0.000836;0.001341;0.002150;0.000836;0.001341;0.002150
0.002467;0.003953;0.006335;0.002467;0.003953;0.006335
0.003153;0.005047;0.008081;0.003153;0.005047;0.008081
0.002754;0.004405;0.007046;0.002754;0.004405;0.007046
0.002357;0.003766;0.006018;0.002357;0.003766;0.006018
0.001419;0.002266;0.003617;0.001419;0.002266;0.003617
0.000927;0.001479;0.002359;0.000927;0.001479;0.002359
0.001313;0.002092;0.003333;0.001313;0.002092;0.003333
0.000297;0.000473;0.000752;0.000297;0.000473;0.000752
0.001857;0.002952;0.004694;0.001857;0.002952;0.004694
0.003324;0.005280;0.008387;0.003324;0.005280;0.008387
0.002595;0.004118;0.006536;0.002595;0.004118;0.006536
0.001461;0.002317;0.003674;0.001461;0.002317;0.003674
0.001507;0.002386;0.003779;0.001507;0.002386;0.003779
0.001509;0.002387;0.003777;0.001509;0.002387;0.003777
0.002157;0.003410;0.005390;0.002157;0.003410;0.005390
0.003619;0.005714;0.009023;0.003619;0.005714;0.009023
0.003745;0.005909;0.009323;0.003745;0.005909;0.009323
0.003019;0.004759;0.007501;0.003019;0.004759;0.007501
0.003634;0.005722;0.009010;0.003634;0.005722;0.009010
0.006234;0.009806;0.015424;0.006234;0.009806;0.015424
0.007640;0.012006;0.018869;0.007640;0.012006;0.018869
0.007392;0.011606;0.018223;0.007392;0.011606;0.018223
0.005539;0.008690;0.013632;0.005539;0.008690;0.013632
0.002629;0.004122;0.006461;0.002629;0.004122;0.006461
0.000989;0.001548;0.002424;0.000989;0.001548;0.002424
0.001594;0.002492;0.003897;0.001594;0.002492;0.003897
0.002469;0.003858;0.006028;0.002469;0.003858;0.006028
0.002182;0.003407;0.005319;0.002182;0.003407;0.005319
0.001725;0.002690;0.004195;0.001725;0.002690;0.004195
0.002273;0.003541;0.005517;0.002273;0.003541;0.005517
0.002230;0.003472;0.005405;0.002230;0.003472;0.005405
0.001130;0.001757;0.002732;0.001130;0.001757;0.002732
0.001054;0.001637;0.002543;0.001054;0.001637;0.002543
0.001591;0.002469;0.003833;0.001591;0.002469;0.003833
0.001731;0.002685;0.004163;0.001731;0.002685;0.004163
0.001160;0.001798;0.002786;0.001160;0.001798;0.002786
0.000457;0.000708;0.001095;0.000457;0.000708;0.001095
0.000848;0.001311;0.002027;0.000848;0.001311;0.002027
0.000885;0.001367;0.002112;0.000885;0.001367;0.002112
0.001230;0.001899;0.002930;0.001230;0.001899;0.002930
0.001802;0.002779;0.004285;0.001802;0.002779;0.004285
0.001150;0.001772;0.002729;0.001150;0.001772;0.002729
0.001046;0.001610;0.002477;0.001046;0.001610;0.002477
0.001906;0.002931;0.004507;0.001906;0.002931;0.004507
0.001604;0.002464;0.003785;0.001604;0.002464;0.003785
0.001296;0.001988;0.003051;0.001296;0.001988;0.003051
0.001736;0.002661;0.004080;0.001736;0.002661;0.004080
0.002052;0.003143;0.004814;0.002052;0.003143;0.004814
0.003403;0.005207;0.007968;0.003403;0.005207;0.007968
0.004046;0.006185;0.009456;0.004046;0.006185;0.009456
0.002495;0.003811;0.005820;0.002495;0.003811;0.005820
0.001575;0.002403;0.003667;0.001575;0.002403;0.003667
0.000877;0.001336;0.002037;0.000877;0.001336;0.002037
0.000547;0.000834;0.001270;0.000547;0.000834;0.001270
0.000517;0.000787;0.001197;0.000517;0.000787;0.001197
0.000624;0.000949;0.001443;0.000624;0.000949;0.001443
0.001345;0.002043;0.003103;0.001345;0.002043;0.003103
0.001260;0.001912;0.002901;0.001260;0.001912;0.002901
0.001136;0.001723;0.002612;0.001136;0.001723;0.002612
0.002053;0.003109;0.004708;0.002053;0.003109;0.004708
0.001819;0.002752;0.004165;0.001819;0.002752;0.004165
0.001626;0.002459;0.003717;0.001626;0.002459;0.003717
0.003020;0.004560;0.006887;0.003020;0.004560;0.006887
0.003256;0.004914;0.007415;0.003256;0.004914;0.007415
0.001902;0.002868;0.004324;0.001902;0.002868;0.004324
0.001167;0.001757;0.002647;0.001167;0.001757;0.002647
0.001742;0.002621;0.003944;0.001742;0.002621;0.003944
0.001540;0.002315;0.003481;0.001540;0.002315;0.003481
0.001179;0.001771;0.002660;0.001179;0.001771;0.002660
0.001109;0.001664;0.002497;0.001109;0.001664;0.002497
0.001189;0.001782;0.002672;0.001189;0.001782;0.002672
0.001420;0.002128;0.003187;0.001420;0.002128;0.003187
0.001160;0.001736;0.002599;0.001160;0.001736;0.002599
0.000709;0.001060;0.001585;0.000709;0.001060;0.001585
0.001412;0.002109;0.003149;0.001412;0.002109;0.003149
0.002296;0.003427;0.005115;0.002296;0.003427;0.005115
0.001770;0.002639;0.003935;0.001770;0.002639;0.003935
0.001214;0.001809;0.002694;0.001214;0.001809;0.002694
0.001536;0.002286;0.003403;0.001536;0.002286;0.003403
0.001901;0.002827;0.004203;0.001901;0.002827;0.004203
0.001649;0.002450;0.003641;0.001649;0.002450;0.003641
0.000643;0.000954;0.001417;0.000643;0.000954;0.001417
0.000468;0.000694;0.001029;0.000468;0.000694;0.001029
0.000329;0.000488;0.000723;0.000329;0.000488;0.000723
0.000533;0.000789;0.001167;0.000533;0.000789;0.001167
0.000933;0.001380;0.002041;0.000933;0.001380;0.002041
0.001156;0.001708;0.002523;0.001156;0.001708;0.002523
0.001141;0.001685;0.002487;0.001141;0.001685;0.002487
0.002018;0.002977;0.004390;0.002018;0.002977;0.004390
0.001903;0.002803;0.004131;0.001903;0.002803;0.004131
0.002109;0.003105;0.004571;0.002109;0.003105;0.004571
0.002490;0.003662;0.005386;0.002490;0.003662;0.005386
0.001109;0.001629;0.002394;0.001109;0.001629;0.002394
0.000990;0.001454;0.002135;0.000990;0.001454;0.002135
0.001132;0.001661;0.002436;0.001132;0.001661;0.002436
0.002757;0.004040;0.005921;0.002757;0.004040;0.005921
0.002880;0.004217;0.006174;0.002880;0.004217;0.006174
0.000485;0.000710;0.001039;0.000485;0.000710;0.001039
0.001834;0.002681;0.003918;0.001834;0.002681;0.003918
0.001403;0.002049;0.002993;0.001403;0.002049;0.002993
0.000455;0.000665;0.000970;0.000455;0.000665;0.000970
0.000884;0.001288;0.001877;0.000884;0.001288;0.001877
0.002457;0.003579;0.005211;0.002457;0.003579;0.005211
0.003310;0.004816;0.007007;0.003310;0.004816;0.007007
0.003644;0.005297;0.007701;0.003644;0.005297;0.007701
0.003275;0.004757;0.006910;0.003275;0.004757;0.006910
0.002179;0.003162;0.004589;0.002179;0.003162;0.004589
0.001652;0.002396;0.003473;0.001652;0.002396;0.003473
0.001162;0.001683;0.002438;0.001162;0.001683;0.002438
0.000338;0.000490;0.000709;0.000338;0.000490;0.000709
0.001077;0.001558;0.002252;0.001077;0.001558;0.002252
0.002004;0.002895;0.004181;0.002004;0.002895;0.004181
0.001150;0.001661;0.002398;0.001150;0.001661;0.002398
0.000847;0.001221;0.001760;0.000847;0.001221;0.001760
0.001508;0.002172;0.003129;0.001508;0.002172;0.003129
0.001438;0.002070;0.002980;0.001438;0.002070;0.002980
0.000984;0.001415;0.002035;0.000984;0.001415;0.002035
0.001446;0.002078;0.002986;0.001446;0.002078;0.002986
0.002095;0.003008;0.004319;0.002095;0.003008;0.004319
0.002115;0.003034;0.004352;0.002115;0.003034;0.004352
0.001871;0.002682;0.003844;0.001871;0.002682;0.003844
0.001217;0.001743;0.002497;0.001217;0.001743;0.002497
0.001026;0.001468;0.002100;0.001026;0.001468;0.002100
0.002144;0.003065;0.004380;0.002144;0.003065;0.004380
0.002652;0.003787;0.005410;0.002652;0.003787;0.005410
0.001683;0.002401;0.003427;0.001683;0.002401;0.003427
0.001223;0.001743;0.002485;0.001223;0.001743;0.002485
0.001175;0.001674;0.002385;0.001175;0.001674;0.002385
0.000691;0.000984;0.001401;0.000691;0.000984;0.001401
0.000579;0.000823;0.001170;0.000579;0.000823;0.001170
0.001405;0.001996;0.002835;0.001405;0.001996;0.002835
0.001727;0.002452;0.003481;0.001727;0.002452;0.003481
0.000816;0.001157;0.001641;0.000816;0.001157;0.001641
0.002315;0.003281;0.004649;0.002315;0.003281;0.004649
0.001947;0.002757;0.003903;0.001947;0.002757;0.003903
0.001627;0.002302;0.003256;0.001627;0.002302;0.003256
0.001412;0.001996;0.002821;0.001412;0.001996;0.002821
0.000989;0.001397;0.001973;0.000989;0.001397;0.001973
0.000486;0.000685;0.000967;0.000486;0.000685;0.000967
0.001667;0.002350;0.003313;0.001667;0.002350;0.003313
0.001144;0.001611;0.002269;0.001144;0.001611;0.002269
0.001616;0.002274;0.003199;0.001616;0.002274;0.003199
0.001225;0.001722;0.002421;0.001225;0.001722;0.002421
0.001115;0.001566;0.002200;0.001115;0.001566;0.002200
0.001467;0.002060;0.002891;0.001467;0.002060;0.002891
0.001645;0.002306;0.003235;0.001645;0.002306;0.003235
0.002623;0.003675;0.005150;0.002623;0.003675;0.005150
0.003144;0.004402;0.006163;0.003144;0.004402;0.006163
0.002209;0.003090;0.004322;0.002209;0.003090;0.004322
0.001611;0.002251;0.003147;0.001611;0.002251;0.003147
0.002010;0.002806;0.003918;0.002010;0.002806;0.003918
0.002032;0.002835;0.003955;0.002032;0.002835;0.003955
0.001508;0.002102;0.002930;0.001508;0.002102;0.002930
0.000751;0.001046;0.001457;0.000751;0.001046;0.001457
0.000970;0.001349;0.001877;0.000970;0.001349;0.001877
0.001956;0.002719;0.003781;0.001956;0.002719;0.003781
0.002467;0.003428;0.004762;0.002467;0.003428;0.004762
0.002382;0.003307;0.004590;0.002382;0.003307;0.004590
0.002247;0.003117;0.004323;0.002247;0.003117;0.004323
0.001885;0.002612;0.003620;0.001885;0.002612;0.003620
0.001772;0.002453;0.003396;0.001772;0.002453;0.003396
0.001654;0.002288;0.003165;0.001654;0.002288;0.003165
0.001587;0.002194;0.003032;0.001587;0.002194;0.003032
0.001597;0.002206;0.003046;0.001597;0.002206;0.003046
0.000912;0.001259;0.001737;0.000912;0.001259;0.001737
0.001301;0.001793;0.002471;0.001301;0.001793;0.002471
0.002790;0.003843;0.005294;0.002790;0.003843;0.005294
0.002197;0.003025;0.004164;0.002197;0.003025;0.004164
0.001172;0.001612;0.002216;0.001172;0.001612;0.002216
0.001339;0.001841;0.002529;0.001339;0.001841;0.002529
0.000697;0.000957;0.001314;0.000697;0.000957;0.001314
0.000667;0.000914;0.001254;0.000667;0.000914;0.001254
0.001191;0.001632;0.002237;0.001191;0.001632;0.002237
0.001388;0.001900;0.002603;0.001388;0.001900;0.002603
0.000716;0.000979;0.001340;0.000716;0.000979;0.001340
0.000636;0.000869;0.001188;0.000636;0.000869;0.001188
0.001283;0.001752;0.002393;0.001283;0.001752;0.002393
0.001933;0.002638;0.003600;0.001933;0.002638;0.003600
0.001703;0.002322;0.003166;0.001703;0.002322;0.003166
0.001565;0.002132;0.002906;0.001565;0.002132;0.002906
0.000860;0.001171;0.001594;0.000860;0.001171;0.001594
0.002019;0.002747;0.003736;0.002019;0.002747;0.003736
0.001235;0.001678;0.002280;0.001235;0.001678;0.002280
0.001059;0.001438;0.001952;0.001059;0.001438;0.001952
0.001884;0.002556;0.003468;0.001884;0.002556;0.003468
0.000752;0.001019;0.001382;0.000752;0.001019;0.001382
0.000115;0.000156;0.000211;0.000115;0.000156;0.000211
0.000778;0.001053;0.001425;0.000778;0.001053;0.001425
0.000597;0.000808;0.001092;0.000597;0.000808;0.001092
0.000570;0.000770;0.001040;0.000570;0.000770;0.001040
0.000449;0.000606;0.000819;0.000449;0.000606;0.000819
0.000608;0.000820;0.001106;0.000608;0.000820;0.001106
0.000668;0.000900;0.001213;0.000668;0.000900;0.001213
0.001397;0.001881;0.002534;0.001397;0.001881;0.002534
0.001358;0.001827;0.002458;0.001358;0.001827;0.002458
0.001532;0.002059;0.002769;0.001532;0.002059;0.002769
0.001487;0.001997;0.002683;0.001487;0.001997;0.002683
0.001693;0.002272;0.003049;0.001693;0.002272;0.003049
0.001105;0.001482;0.001988;0.001105;0.001482;0.001988
0.000455;0.000610;0.000818;0.000455;0.000610;0.000818
0.001329;0.001779;0.002382;0.001329;0.001779;0.002382
0.002004;0.002681;0.003586;0.002004;0.002681;0.003586
0.002043;0.002731;0.003651;0.002043;0.002731;0.003651
0.002075;0.002771;0.003701;0.002075;0.002771;0.003701
0.001694;0.002261;0.003018;0.001694;0.002261;0.003018
0.001172;0.001563;0.002084;0.001172;0.001563;0.002084
0.001692;0.002254;0.003002;0.001692;0.002254;0.003002
0.002721;0.003622;0.004822;0.002721;0.003622;0.004822
0.002462;0.003275;0.004357;0.002462;0.003275;0.004357
0.001978;0.002629;0.003494;0.001978;0.002629;0.003494
0.002246;0.002983;0.003961;0.002246;0.002983;0.003961
0.001661;0.002204;0.002925;0.001661;0.002204;0.002925
0.001429;0.001894;0.002511;0.001429;0.001894;0.002511
0.002541;0.003366;0.004459;0.002541;0.003366;0.004459
0.002865;0.003793;0.005021;0.002865;0.003793;0.005021
0.002189;0.002896;0.003831;0.002189;0.002896;0.003831
0.001293;0.001709;0.002259;0.001293;0.001709;0.002259
0.000679;0.000897;0.001185;0.000679;0.000897;0.001185
0.000816;0.001076;0.001420;0.000816;0.001076;0.001420
0.001044;0.001376;0.001814;0.001044;0.001376;0.001814
0.001528;0.002012;0.002651;0.001528;0.002012;0.002651
0.002175;0.002863;0.003769;0.002175;0.002863;0.003769
0.001084;0.001426;0.001875;0.001084;0.001426;0.001875
0.001330;0.001747;0.002296;0.001330;0.001747;0.002296
0.001334;0.001752;0.002300;0.001334;0.001752;0.002300
0.000950;0.001246;0.001635;0.000950;0.001246;0.001635
0.001995;0.002615;0.003428;0.001995;0.002615;0.003428
0.002184;0.002861;0.003748;0.002184;0.002861;0.003748
0.001919;0.002512;0.003288;0.001919;0.002512;0.003288
0.001384;0.001809;0.002366;0.001384;0.001809;0.002366
0.001203;0.001572;0.002054;0.001203;0.001572;0.002054
0.000623;0.000813;0.001062;0.000623;0.000813;0.001062
0.001974;0.002575;0.003359;0.001974;0.002575;0.003359
0.003134;0.004085;0.005326;0.003134;0.004085;0.005326
0.002313;0.003013;0.003925;0.002313;0.003013;0.003925
0.001114;0.001450;0.001887;0.001114;0.001450;0.001887
0.001445;0.001880;0.002444;0.001445;0.001880;0.002444
0.001573;0.002043;0.002655;0.001573;0.002043;0.002655
0.000984;0.001278;0.001659;0.000984;0.001278;0.001659
0.000528;0.000685;0.000889;0.000528;0.000685;0.000889
0.000764;0.000991;0.001284;0.000764;0.000991;0.001284
0.000305;0.000395;0.000512;0.000305;0.000395;0.000512
0.000320;0.000414;0.000535;0.000320;0.000414;0.000535
0.000915;0.001183;0.001530;0.000915;0.001183;0.001530
0.002195;0.002836;0.003665;0.002195;0.002836;0.003665
0.002756;0.003558;0.004595;0.002756;0.003558;0.004595
0.001647;0.002125;0.002742;0.001647;0.002125;0.002742
0.001125;0.001451;0.001870;0.001125;0.001451;0.001870
0.001111;0.001431;0.001844;0.001111;0.001431;0.001844
0.001083;0.001394;0.001795;0.001083;0.001394;0.001795
0.000732;0.000942;0.001212;0.000732;0.000942;0.001212
0.000728;0.000935;0.001201;0.000728;0.000935;0.001201
0.000845;0.001085;0.001393;0.000845;0.001085;0.001393
0.000533;0.000684;0.000877;0.000533;0.000684;0.000877
0.000376;0.000482;0.000619;0.000376;0.000482;0.000619
0.000530;0.000679;0.000869;0.000530;0.000679;0.000869
0.001112;0.001424;0.001822;0.001112;0.001424;0.001822
0.001304;0.001667;0.002132;0.001304;0.001667;0.002132
0.001958;0.002502;0.003197;0.001958;0.002502;0.003197
0.002381;0.003041;0.003883;0.002381;0.003041;0.003883
0.002428;0.003098;0.003953;0.002428;0.003098;0.003953
0.002098;0.002675;0.003411;0.002098;0.002675;0.003411
0.001394;0.001775;0.002262;0.001394;0.001775;0.002262
0.001588;0.002022;0.002574;0.001588;0.002022;0.002574
0.001035;0.001317;0.001675;0.001035;0.001317;0.001675
0.000952;0.001210;0.001537;0.000952;0.001210;0.001537
0.000683;0.000867;0.001101;0.000683;0.000867;0.001101
0.000379;0.000480;0.000609;0.000379;0.000480;0.000609
0.001616;0.002050;0.002599;0.001616;0.002050;0.002599
0.001216;0.001540;0.001952;0.001216;0.001540;0.001952
0.003083;0.003903;0.004942;0.003083;0.003903;0.004942
0.002760;0.003491;0.004417;0.002760;0.003491;0.004417
0.000187;0.000236;0.000298;0.000187;0.000236;0.000298
0.001466;0.001852;0.002340;0.001466;0.001852;0.002340
0.003226;0.004071;0.005138;0.003226;0.004071;0.005138
0.002984;0.003764;0.004747;0.002984;0.003764;0.004747
0.002986;0.003764;0.004743;0.002986;0.003764;0.004743
0.002570;0.003236;0.004075;0.002570;0.003236;0.004075
0.001327;0.001670;0.002102;0.001327;0.001670;0.002102
0.000950;0.001194;0.001501;0.000950;0.001194;0.001501
0.001898;0.002384;0.002995;0.001898;0.002384;0.002995
0.003296;0.004137;0.005193;0.003296;0.004137;0.005193
0.002531;0.003175;0.003983;0.002531;0.003175;0.003983
0.001526;0.001913;0.002398;0.001526;0.001913;0.002398
0.002103;0.002633;0.003298;0.002103;0.002633;0.003298
0.003204;0.004010;0.005018;0.003204;0.004010;0.005018
0.003797;0.004748;0.005937;0.003797;0.004748;0.005937
0.003701;0.004625;0.005779;0.003701;0.004625;0.005779
