Axial_Velocity;Axial_Demodulation;Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration
0.012255;0.004039;0.001331;0.012255;0.004039;0.001331
0.027989;0.009223;0.003039;0.027989;0.009223;0.003039
0.033137;0.010918;0.003597;0.033137;0.010918;0.003597
0.017494;0.005763;0.001898;0.017494;0.005763;0.001898
0.023687;0.007801;0.002569;0.023687;0.007801;0.002569
0.023837;0.007849;0.002585;0.023837;0.007849;0.002585
0.024015;0.007906;0.002602;0.024015;0.007906;0.002602
0.035930;0.011826;0.003892;0.035930;0.011826;0.003892
0.029647;0.009756;0.003211;0.029647;0.009756;0.003211
0.024095;0.007927;0.002608;0.024095;0.007927;0.002608
0.031509;0.010365;0.003409;0.031509;0.010365;0.003409
0.025865;0.008506;0.002798;0.025865;0.008506;0.002798
0.023836;0.007837;0.002577;0.023836;0.007837;0.002577
0.039481;0.012979;0.004267;0.039481;0.012979;0.004267
0.066893;0.021986;0.007227;0.066893;0.021986;0.007227
0.054068;0.017768;0.005839;0.054068;0.017768;0.005839
0.031264;0.010272;0.003375;0.031264;0.010272;0.003375
0.052199;0.017147;0.005633;0.052199;0.017147;0.005633
0.025275;0.008301;0.002726;0.025275;0.008301;0.002726
0.034570;0.011351;0.003727;0.034570;0.011351;0.003727
0.045204;0.014840;0.004872;0.045204;0.014840;0.004872
0.036565;0.012001;0.003939;0.036565;0.012001;0.003939
0.068664;0.022532;0.007394;0.068664;0.022532;0.007394
0.025110;0.008239;0.002703;0.025110;0.008239;0.002703
0.054266;0.017800;0.005839;0.054266;0.017800;0.005839
0.054477;0.017866;0.005859;0.054477;0.017866;0.005859
0.032915;0.010793;0.003539;0.032915;0.010793;0.003539
0.042242;0.013848;0.004540;0.042242;0.013848;0.004540
0.035422;0.011610;0.003805;0.035422;0.011610;0.003805
0.026987;0.008844;0.002898;0.026987;0.008844;0.002898
0.034722;0.011376;0.003727;0.034722;0.011376;0.003727
0.033139;0.010855;0.003556;0.033139;0.010855;0.003556
0.031968;0.010470;0.003429;0.031968;0.010470;0.003429
0.024914;0.008158;0.002671;0.024914;0.008158;0.002671
0.028554;0.009348;0.003060;0.028554;0.009348;0.003060
0.049076;0.016063;0.005257;0.049076;0.016063;0.005257
0.053469;0.017498;0.005726;0.053469;0.017498;0.005726
0.042328;0.013849;0.004531;0.042328;0.013849;0.004531
0.025590;0.008371;0.002739;0.025590;0.008371;0.002739
0.014807;0.004842;0.001584;0.014807;0.004842;0.001584
0.032556;0.010645;0.003481;0.032556;0.010645;0.003481
0.042736;0.013971;0.004568;0.042736;0.013971;0.004568
0.031676;0.010353;0.003384;0.031676;0.010353;0.003384
0.028639;0.009359;0.003059;0.028639;0.009359;0.003059
0.023311;0.007616;0.002488;0.023311;0.007616;0.002488
0.032933;0.010758;0.003514;0.032933;0.010758;0.003514
0.034330;0.011212;0.003662;0.034330;0.011212;0.003662
0.010064;0.003286;0.001073;0.010064;0.003286;0.001073
0.007031;0.002295;0.000749;0.007031;0.002295;0.000749
0.012499;0.004080;0.001332;0.012499;0.004080;0.001332
0.035690;0.011647;0.003801;0.035690;0.011647;0.003801
0.057999;0.018923;0.006174;0.057999;0.018923;0.006174
0.023468;0.007656;0.002497;0.023468;0.007656;0.002497
0.049436;0.016123;0.005258;0.049436;0.016123;0.005258
0.030849;0.010059;0.003280;0.030849;0.010059;0.003280
0.037899;0.012355;0.004028;0.037899;0.012355;0.004028
0.037673;0.012280;0.004003;0.037673;0.012280;0.004003
0.025287;0.008241;0.002686;0.025287;0.008241;0.002686
0.023491;0.007654;0.002494;0.023491;0.007654;0.002494
0.020878;0.006801;0.002216;0.020878;0.006801;0.002216
0.021928;0.007142;0.002326;0.021928;0.007142;0.002326
0.027946;0.009100;0.002963;0.027946;0.009100;0.002963
0.028046;0.009131;0.002973;0.028046;0.009131;0.002973
0.029674;0.009659;0.003144;0.029674;0.009659;0.003144
0.025224;0.008209;0.002671;0.025224;0.008209;0.002671
0.014385;0.004681;0.001523;0.014385;0.004681;0.001523
0.018039;0.005868;0.001909;0.018039;0.005868;0.001909
0.017768;0.005779;0.001880;0.017768;0.005779;0.001880
0.022591;0.007345;0.002388;0.022591;0.007345;0.002388
0.029913;0.009726;0.003162;0.029913;0.009726;0.003162
0.023018;0.007481;0.002432;0.023018;0.007481;0.002432
0.049345;0.016037;0.005212;0.049345;0.016037;0.005212
0.038836;0.012619;0.004100;0.038836;0.012619;0.004100
0.029176;0.009478;0.003079;0.029176;0.009478;0.003079
0.034238;0.011120;0.003612;0.034238;0.011120;0.003612
0.024357;0.007909;0.002568;0.024357;0.007909;0.002568
0.033926;0.011015;0.003576;0.033926;0.011015;0.003576
0.033173;0.010768;0.003495;0.033173;0.010768;0.003495
0.042414;0.013765;0.004467;0.042414;0.013765;0.004467
0.038389;0.012456;0.004042;0.038389;0.012456;0.004042
0.016149;0.005239;0.001700;0.016149;0.005239;0.001700
0.018172;0.005894;0.001912;0.018172;0.005894;0.001912
0.052187;0.016923;0.005488;0.052187;0.016923;0.005488
0.064199;0.020814;0.006748;0.064199;0.020814;0.006748
0.052045;0.016871;0.005469;0.052045;0.016871;0.005469
0.015145;0.004909;0.001591;0.015145;0.004909;0.001591
0.040527;0.013131;0.004255;0.040527;0.013131;0.004255
0.063663;0.020624;0.006681;0.063663;0.020624;0.006681
0.056196;0.018202;0.005896;0.056196;0.018202;0.005896
0.017338;0.005615;0.001819;0.017338;0.005615;0.001819
0.026525;0.008588;0.002780;0.026525;0.008588;0.002780
0.031524;0.010205;0.003303;0.031524;0.010205;0.003303
0.033101;0.010713;0.003467;0.033101;0.010713;0.003467
0.053531;0.017321;0.005605;0.053531;0.017321;0.005605
0.064275;0.020794;0.006727;0.064275;0.020794;0.006727
0.052491;0.016979;0.005492;0.052491;0.016979;0.005492
0.032230;0.010423;0.003371;0.032230;0.010423;0.003371
0.039093;0.012639;0.004086;0.039093;0.012639;0.004086
0.067207;0.021725;0.007023;0.067207;0.021725;0.007023
0.056719;0.018332;0.005925;0.056719;0.018332;0.005925
0.033411;0.010796;0.003488;0.033411;0.010796;0.003488
0.049136;0.015874;0.005128;0.049136;0.015874;0.005128
0.068073;0.021987;0.007102;0.068073;0.021987;0.007102
0.105312;0.034010;0.010983;0.105312;0.034010;0.010983
0.125806;0.040621;0.013116;0.125806;0.040621;0.013116
0.097832;0.031583;0.010196;0.097832;0.031583;0.010196
0.040219;0.012981;0.004190;0.040219;0.012981;0.004190
0.014501;0.004679;0.001510;0.014501;0.004679;0.001510
0.032841;0.010595;0.003418;0.032841;0.010595;0.003418
0.057917;0.018682;0.006026;0.057917;0.018682;0.006026
0.073664;0.023757;0.007662;0.073664;0.023757;0.007662
0.055032;0.017744;0.005721;0.055032;0.017744;0.005721
0.028430;0.009165;0.002955;0.028430;0.009165;0.002955
0.027449;0.008847;0.002852;0.027449;0.008847;0.002852
0.031253;0.010071;0.003245;0.031253;0.010071;0.003245
0.034836;0.011224;0.003616;0.034836;0.011224;0.003616
0.024650;0.007941;0.002558;0.024650;0.007941;0.002558
0.020574;0.006626;0.002134;0.020574;0.006626;0.002134
0.033670;0.010842;0.003491;0.033670;0.010842;0.003491
0.042177;0.013578;0.004371;0.042177;0.013578;0.004371
0.032707;0.010528;0.003389;0.032707;0.010528;0.003389
0.030994;0.009974;0.003210;0.030994;0.009974;0.003210
0.044589;0.014346;0.004616;0.044589;0.014346;0.004616
0.044360;0.014270;0.004591;0.044360;0.014270;0.004591
0.029106;0.009361;0.003011;0.029106;0.009361;0.003011
0.019399;0.006238;0.002006;0.019399;0.006238;0.002006
0.013341;0.004289;0.001379;0.013341;0.004289;0.001379
0.013863;0.004456;0.001432;0.013863;0.004456;0.001432
0.021061;0.006768;0.002175;0.021061;0.006768;0.002175
0.017752;0.005704;0.001833;0.017752;0.005704;0.001833
0.009714;0.003121;0.001003;0.009714;0.003121;0.001003
0.009817;0.003153;0.001013;0.009817;0.003153;0.001013
0.025882;0.008311;0.002669;0.025882;0.008311;0.002669
0.039432;0.012660;0.004064;0.039432;0.012660;0.004064
0.037343;0.011987;0.003848;0.037343;0.011987;0.003848
0.020273;0.006506;0.002088;0.020273;0.006506;0.002088
0.048967;0.015712;0.005041;0.048967;0.015712;0.005041
0.041980;0.013467;0.004320;0.041980;0.013467;0.004320
0.070884;0.022736;0.007292;0.070884;0.022736;0.007292
0.047400;0.015200;0.004874;0.047400;0.015200;0.004874
0.011601;0.003720;0.001193;0.011601;0.003720;0.001193
0.017542;0.005623;0.001803;0.017542;0.005623;0.001803
0.027886;0.008937;0.002864;0.027886;0.008937;0.002864
0.027257;0.008734;0.002799;0.027257;0.008734;0.002799
0.023096;0.007399;0.002370;0.023096;0.007399;0.002370
0.016209;0.005192;0.001663;0.016209;0.005192;0.001663
0.016706;0.005350;0.001713;0.016706;0.005350;0.001713
0.014986;0.004798;0.001536;0.014986;0.004798;0.001536
0.030798;0.009859;0.003156;0.030798;0.009859;0.003156
0.036455;0.011668;0.003734;0.036455;0.011668;0.003734
0.024112;0.007716;0.002469;0.024112;0.007716;0.002469
0.023578;0.007543;0.002413;0.023578;0.007543;0.002413
0.022746;0.007276;0.002327;0.022746;0.007276;0.002327
0.018716;0.005986;0.001914;0.018716;0.005986;0.001914
0.014261;0.004560;0.001458;0.014261;0.004560;0.001458
0.009285;0.002968;0.000949;0.009285;0.002968;0.000949
0.009719;0.003106;0.000993;0.009719;0.003106;0.000993
0.017128;0.005473;0.001749;0.017128;0.005473;0.001749
0.018101;0.005783;0.001848;0.018101;0.005783;0.001848
0.011166;0.003567;0.001139;0.011166;0.003567;0.001139
0.011323;0.003617;0.001155;0.011323;0.003617;0.001155
0.008680;0.002771;0.000885;0.008680;0.002771;0.000885
0.014432;0.004607;0.001471;0.014432;0.004607;0.001471
0.015136;0.004831;0.001542;0.015136;0.004831;0.001542
0.016753;0.005346;0.001706;0.016753;0.005346;0.001706
0.018553;0.005920;0.001889;0.018553;0.005920;0.001889
0.015724;0.005016;0.001600;0.015724;0.005016;0.001600
0.015804;0.005041;0.001608;0.015804;0.005041;0.001608
0.026795;0.008545;0.002725;0.026795;0.008545;0.002725
0.027784;0.008858;0.002824;0.027784;0.008858;0.002824
0.018672;0.005952;0.001897;0.018672;0.005952;0.001897
0.012964;0.004132;0.001317;0.012964;0.004132;0.001317
0.017729;0.005649;0.001800;0.017729;0.005649;0.001800
0.014545;0.004634;0.001476;0.014545;0.004634;0.001476
0.018932;0.006030;0.001921;0.018932;0.006030;0.001921
0.027999;0.008916;0.002839;0.027999;0.008916;0.002839
0.020183;0.006426;0.002046;0.020183;0.006426;0.002046
0.022548;0.007178;0.002285;0.022548;0.007178;0.002285
0.024347;0.007749;0.002466;0.024347;0.007749;0.002466
0.032107;0.010216;0.003251;0.032107;0.010216;0.003251
0.036635;0.011655;0.003708;0.036635;0.011655;0.003708
0.027544;0.008762;0.002787;0.027544;0.008762;0.002787
0.024227;0.007704;0.002450;0.024227;0.007704;0.002450
0.028682;0.009119;0.002900;0.028682;0.009119;0.002900
0.019467;0.006189;0.001967;0.019467;0.006189;0.001967
0.013981;0.004444;0.001412;0.013981;0.004444;0.001412
0.015462;0.004913;0.001561;0.015462;0.004913;0.001561
0.017621;0.005598;0.001778;0.017621;0.005598;0.001778
0.030524;0.009696;0.003080;0.030524;0.009696;0.003080
0.025417;0.008073;0.002564;0.025417;0.008073;0.002564
0.011554;0.003668;0.001165;0.011554;0.003668;0.001165
0.021856;0.006939;0.002203;0.021856;0.006939;0.002203
0.018446;0.005855;0.001858;0.018446;0.005855;0.001858
0.012688;0.004026;0.001278;0.012688;0.004026;0.001278
0.018619;0.005907;0.001874;0.018619;0.005907;0.001874
0.011667;0.003701;0.001174;0.011667;0.003701;0.001174
0.021895;0.006944;0.002202;0.021895;0.006944;0.002202
0.034167;0.010834;0.003436;0.034167;0.010834;0.003436
0.011698;0.003709;0.001176;0.011698;0.003709;0.001176
0.032652;0.010350;0.003281;0.032652;0.010350;0.003281
0.024076;0.007630;0.002418;0.024076;0.007630;0.002418
0.024806;0.007860;0.002490;0.024806;0.007860;0.002490
0.027923;0.008846;0.002802;0.027923;0.008846;0.002802
0.008934;0.002830;0.000896;0.008934;0.002830;0.000896
0.013761;0.004358;0.001380;0.013761;0.004358;0.001380
0.019245;0.006093;0.001929;0.019245;0.006093;0.001929
0.009697;0.003070;0.000972;0.009697;0.003070;0.000972
0.016187;0.005123;0.001621;0.016187;0.005123;0.001621
0.015795;0.004998;0.001582;0.015795;0.004998;0.001582
0.022121;0.006998;0.002214;0.022121;0.006998;0.002214
0.017183;0.005435;0.001719;0.017183;0.005435;0.001719
0.011197;0.003541;0.001120;0.011197;0.003541;0.001120
0.008560;0.002707;0.000856;0.008560;0.002707;0.000856
0.004528;0.001432;0.000453;0.004528;0.001432;0.000453
0.005307;0.001677;0.000530;0.005307;0.001677;0.000530
0.006409;0.002025;0.000640;0.006409;0.002025;0.000640
0.005899;0.001864;0.000589;0.005899;0.001864;0.000589
0.006718;0.002122;0.000670;0.006718;0.002122;0.000670
0.008401;0.002653;0.000838;0.008401;0.002653;0.000838
0.017295;0.005461;0.001724;0.017295;0.005461;0.001724
0.021712;0.006855;0.002164;0.021712;0.006855;0.002164
0.015973;0.005042;0.001591;0.015973;0.005042;0.001591
0.010610;0.003349;0.001057;0.010610;0.003349;0.001057
0.006232;0.001966;0.000620;0.006232;0.001966;0.000620
0.018910;0.005965;0.001882;0.018910;0.005965;0.001882
0.010851;0.003422;0.001079;0.010851;0.003422;0.001079
0.017841;0.005626;0.001774;0.017841;0.005626;0.001774
0.012803;0.004036;0.001273;0.012803;0.004036;0.001273
0.006188;0.001950;0.000615;0.006188;0.001950;0.000615
0.006869;0.002165;0.000682;0.006869;0.002165;0.000682
0.015991;0.005039;0.001588;0.015991;0.005039;0.001588
0.018541;0.005841;0.001840;0.018541;0.005841;0.001840
0.013766;0.004336;0.001366;0.013766;0.004336;0.001366
0.013894;0.004375;0.001378;0.013894;0.004375;0.001378
0.018175;0.005722;0.001802;0.018175;0.005722;0.001802
0.010530;0.003315;0.001044;0.010530;0.003315;0.001044
0.019862;0.006251;0.001967;0.019862;0.006251;0.001967
0.022216;0.006991;0.002200;0.022216;0.006991;0.002200
0.013174;0.004145;0.001304;0.013174;0.004145;0.001304
0.012806;0.004028;0.001267;0.012806;0.004028;0.001267
0.015655;0.004923;0.001548;0.015655;0.004923;0.001548
0.014713;0.004626;0.001455;0.014713;0.004626;0.001455
0.016103;0.005062;0.001591;0.016103;0.005062;0.001591
0.016927;0.005320;0.001672;0.016927;0.005320;0.001672
0.012767;0.004012;0.001261;0.012767;0.004012;0.001261
0.013913;0.004371;0.001373;0.013913;0.004371;0.001373
0.021959;0.006898;0.002167;0.021959;0.006898;0.002167
0.021116;0.006632;0.002083;0.021116;0.006632;0.002083
0.011977;0.003761;0.001181;0.011977;0.003761;0.001181
0.010338;0.003246;0.001019;0.010338;0.003246;0.001019
0.012521;0.003930;0.001234;0.012521;0.003930;0.001234
0.014298;0.004487;0.001408;0.014298;0.004487;0.001408
0.023946;0.007514;0.002358;0.023946;0.007514;0.002358
0.013316;0.004178;0.001311;0.013316;0.004178;0.001311
0.004880;0.001531;0.000480;0.004880;0.001531;0.000480
0.003834;0.001202;0.000377;0.003834;0.001202;0.000377
0.007766;0.002435;0.000763;0.007766;0.002435;0.000763
0.014048;0.004404;0.001380;0.014048;0.004404;0.001380
0.019808;0.006208;0.001946;0.019808;0.006208;0.001946
0.011164;0.003498;0.001096;0.011164;0.003498;0.001096
0.006990;0.002190;0.000686;0.006990;0.002190;0.000686
0.004152;0.001301;0.000407;0.004152;0.001301;0.000407
0.009986;0.003127;0.000979;0.009986;0.003127;0.000979
0.004962;0.001554;0.000487;0.004962;0.001554;0.000487
0.004810;0.001506;0.000471;0.004810;0.001506;0.000471
0.004257;0.001332;0.000417;0.004257;0.001332;0.000417
0.008742;0.002736;0.000856;0.008742;0.002736;0.000856
0.014445;0.004519;0.001414;0.014445;0.004519;0.001414
0.011961;0.003742;0.001171;0.011961;0.003742;0.001171
0.012635;0.003952;0.001236;0.012635;0.003952;0.001236
0.011586;0.003623;0.001133;0.011586;0.003623;0.001133
0.010642;0.003327;0.001040;0.010642;0.003327;0.001040
0.008245;0.002577;0.000806;0.008245;0.002577;0.000806
0.012296;0.003843;0.001201;0.012296;0.003843;0.001201
0.017019;0.005318;0.001662;0.017019;0.005318;0.001662
0.011305;0.003532;0.001103;0.011305;0.003532;0.001103
0.011641;0.003636;0.001136;0.011641;0.003636;0.001136
0.020022;0.006253;0.001953;0.020022;0.006253;0.001953
0.017506;0.005466;0.001707;0.017506;0.005466;0.001707
0.012108;0.003780;0.001180;0.012108;0.003780;0.001180
0.011404;0.003559;0.001111;0.011404;0.003559;0.001111
0.011604;0.003621;0.001130;0.011604;0.003621;0.001130
0.019521;0.006090;0.001900;0.019521;0.006090;0.001900
0.031459;0.009813;0.003061;0.031459;0.009813;0.003061
0.015647;0.004880;0.001522;0.015647;0.004880;0.001522
0.008340;0.002601;0.000811;0.008340;0.002601;0.000811
0.008598;0.002680;0.000836;0.008598;0.002680;0.000836
0.011634;0.003626;0.001130;0.011634;0.003626;0.001130
0.019686;0.006135;0.001912;0.019686;0.006135;0.001912
0.008144;0.002537;0.000791;0.008144;0.002537;0.000791
0.010851;0.003380;0.001053;0.010851;0.003380;0.001053
0.010500;0.003270;0.001019;0.010500;0.003270;0.001019
0.014121;0.004397;0.001369;0.014121;0.004397;0.001369
0.016975;0.005285;0.001645;0.016975;0.005285;0.001645
0.006192;0.001927;0.000600;0.006192;0.001927;0.000600
0.010053;0.003129;0.000974;0.010053;0.003129;0.000974
0.013665;0.004252;0.001323;0.013665;0.004252;0.001323
0.018243;0.005676;0.001766;0.018243;0.005676;0.001766
0.017895;0.005566;0.001731;0.017895;0.005566;0.001731
0.016396;0.005099;0.001586;0.016396;0.005099;0.001586
0.017784;0.005530;0.001719;0.017784;0.005530;0.001719
0.010718;0.003332;0.001036;0.010718;0.003332;0.001036
0.009286;0.002886;0.000897;0.009286;0.002886;0.000897
0.008749;0.002719;0.000845;0.008749;0.002719;0.000845
0.009663;0.003002;0.000933;0.009663;0.003002;0.000933
0.018663;0.005797;0.001801;0.018663;0.005797;0.001801
0.019658;0.006106;0.001896;0.019658;0.006106;0.001896
0.009849;0.003059;0.000950;0.009849;0.003059;0.000950
0.006099;0.001893;0.000588;0.006099;0.001893;0.000588
0.015003;0.004657;0.001446;0.015003;0.004657;0.001446
0.013062;0.004054;0.001258;0.013062;0.004054;0.001258
0.007661;0.002377;0.000738;0.007661;0.002377;0.000738
0.007640;0.002370;0.000735;0.007640;0.002370;0.000735
0.006701;0.002079;0.000645;0.006701;0.002079;0.000645
0.010634;0.003298;0.001023;0.010634;0.003298;0.001023
0.007511;0.002329;0.000722;0.007511;0.002329;0.000722
0.013793;0.004276;0.001326;0.013793;0.004276;0.001326
0.018322;0.005679;0.001760;0.018322;0.005679;0.001760
0.004478;0.001388;0.000430;0.004478;0.001388;0.000430
0.008502;0.002634;0.000816;0.008502;0.002634;0.000816
0.004698;0.001455;0.000451;0.004698;0.001455;0.000451
0.006505;0.002015;0.000624;0.006505;0.002015;0.000624
0.009682;0.002998;0.000928;0.009682;0.002998;0.000928
0.009897;0.003064;0.000949;0.009897;0.003064;0.000949
0.009440;0.002922;0.000904;0.009440;0.002922;0.000904
0.011295;0.003495;0.001082;0.011295;0.003495;0.001082
0.007745;0.002397;0.000742;0.007745;0.002397;0.000742
0.013794;0.004267;0.001320;0.013794;0.004267;0.001320
0.008492;0.002627;0.000813;0.008492;0.002627;0.000813
0.014245;0.004405;0.001362;0.014245;0.004405;0.001362
0.014889;0.004603;0.001423;0.014889;0.004603;0.001423
0.007915;0.002447;0.000756;0.007915;0.002447;0.000756
0.010266;0.003173;0.000981;0.010266;0.003173;0.000981
0.014495;0.004479;0.001384;0.014495;0.004479;0.001384
0.012052;0.003723;0.001150;0.012052;0.003723;0.001150
0.012889;0.003981;0.001230;0.012889;0.003981;0.001230
0.013969;0.004314;0.001332;0.013969;0.004314;0.001332
0.016119;0.004977;0.001537;0.016119;0.004977;0.001537
0.024231;0.007481;0.002310;0.024231;0.007481;0.002310
0.013903;0.004291;0.001325;0.013903;0.004291;0.001325
0.009444;0.002914;0.000899;0.009444;0.002914;0.000899
0.009174;0.002830;0.000873;0.009174;0.002830;0.000873
0.019122;0.005899;0.001820;0.019122;0.005899;0.001820
0.032458;0.010011;0.003088;0.032458;0.010011;0.003088
0.032603;0.010054;0.003100;0.032603;0.010054;0.003100
0.018134;0.005591;0.001724;0.018134;0.005591;0.001724
0.015525;0.004786;0.001475;0.015525;0.004786;0.001475
0.014980;0.004617;0.001423;0.014980;0.004617;0.001423
0.027378;0.008436;0.002600;0.027378;0.008436;0.002600
0.025248;0.007778;0.002396;0.025248;0.007778;0.002396
0.027409;0.008443;0.002601;0.027409;0.008443;0.002601
0.021534;0.006632;0.002042;0.021534;0.006632;0.002042
0.017305;0.005328;0.001641;0.017305;0.005328;0.001641
0.018199;0.005603;0.001725;0.018199;0.005603;0.001725
0.011751;0.003617;0.001113;0.011751;0.003617;0.001113
0.022643;0.006968;0.002144;0.022643;0.006968;0.002144
0.023635;0.007272;0.002237;0.023635;0.007272;0.002237
0.010631;0.003270;0.001006;0.010631;0.003270;0.001006
0.012572;0.003867;0.001189;0.012572;0.003867;0.001189
0.014149;0.004351;0.001338;0.014149;0.004351;0.001338
0.019956;0.006135;0.001886;0.019956;0.006135;0.001886
0.021401;0.006579;0.002022;0.021401;0.006579;0.002022
0.015293;0.004700;0.001445;0.015293;0.004700;0.001445
0.013507;0.004150;0.001275;0.013507;0.004150;0.001275
0.012877;0.003956;0.001215;0.012877;0.003956;0.001215
0.011195;0.003439;0.001056;0.011195;0.003439;0.001056
0.016866;0.005180;0.001591;0.016866;0.005180;0.001591
0.019762;0.006068;0.001863;0.019762;0.006068;0.001863
0.014834;0.004554;0.001398;0.014834;0.004554;0.001398
0.017662;0.005421;0.001664;0.017662;0.005421;0.001664
0.011300;0.003467;0.001064;0.011300;0.003467;0.001064
0.024437;0.007498;0.002301;0.024437;0.007498;0.002301
0.020460;0.006276;0.001925;0.020460;0.006276;0.001925
0.023338;0.007158;0.002195;0.023338;0.007158;0.002195
0.016869;0.005173;0.001586;0.016869;0.005173;0.001586
0.010023;0.003073;0.000942;0.010023;0.003073;0.000942
0.003397;0.001041;0.000319;0.003397;0.001041;0.000319
0.012218;0.003745;0.001148;0.012218;0.003745;0.001148
0.006944;0.002128;0.000652;0.006944;0.002128;0.000652
0.020779;0.006366;0.001950;0.020779;0.006366;0.001950
0.016387;0.005019;0.001537;0.016387;0.005019;0.001537
0.005766;0.001766;0.000541;0.005766;0.001766;0.000541
0.003383;0.001036;0.000317;0.003383;0.001036;0.000317
0.014709;0.004503;0.001378;0.014709;0.004503;0.001378
0.019296;0.005906;0.001808;0.019296;0.005906;0.001808
0.010319;0.003158;0.000966;0.010319;0.003158;0.000966
0.010739;0.003286;0.001005;0.010739;0.003286;0.001005
0.005291;0.001619;0.000495;0.005291;0.001619;0.000495
0.007795;0.002384;0.000729;0.007795;0.002384;0.000729
0.013531;0.004138;0.001265;0.013531;0.004138;0.001265
0.022787;0.006967;0.002130;0.022787;0.006967;0.002130
0.029304;0.008958;0.002738;0.029304;0.008958;0.002738
0.028696;0.008770;0.002680;0.028696;0.008770;0.002680
0.021546;0.006584;0.002012;0.021546;0.006584;0.002012
0.023338;0.007130;0.002178;0.023338;0.007130;0.002178
0.025782;0.007876;0.002406;0.025782;0.007876;0.002406
0.020915;0.006387;0.001951;0.020915;0.006387;0.001951
0.024289;0.007417;0.002265;0.024289;0.007417;0.002265
0.012816;0.003912;0.001194;0.012816;0.003912;0.001194
0.013390;0.004087;0.001247;0.013390;0.004087;0.001247
0.014659;0.004473;0.001365;0.014659;0.004473;0.001365
0.016830;0.005135;0.001567;0.016830;0.005135;0.001567
0.014707;0.004486;0.001369;0.014707;0.004486;0.001369
0.015968;0.004870;0.001486;0.015968;0.004870;0.001486
0.012070;0.003681;0.001122;0.012070;0.003681;0.001122
0.012889;0.003930;0.001198;0.012889;0.003930;0.001198
0.021806;0.006647;0.002026;0.021806;0.006647;0.002026
0.021947;0.006689;0.002039;0.021947;0.006689;0.002039
0.011013;0.003356;0.001023;0.011013;0.003356;0.001023
0.019026;0.005796;0.001766;0.019026;0.005796;0.001766
0.023394;0.007126;0.002171;0.023394;0.007126;0.002171
0.011479;0.003496;0.001065;0.011479;0.003496;0.001065
0.008547;0.002603;0.000792;0.008547;0.002603;0.000792
0.010111;0.003078;0.000937;0.010111;0.003078;0.000937
0.003847;0.001171;0.000356;0.003847;0.001171;0.000356
0.006229;0.001896;0.000577;0.006229;0.001896;0.000577
0.016203;0.004930;0.001500;0.016203;0.004930;0.001500
0.023724;0.007217;0.002196;0.023724;0.007217;0.002196
0.016499;0.005018;0.001526;0.016499;0.005018;0.001526
0.009849;0.002995;0.000911;0.009849;0.002995;0.000911
0.014475;0.004401;0.001338;0.014475;0.004401;0.001338
0.013485;0.004100;0.001246;0.013485;0.004100;0.001246
0.010299;0.003130;0.000951;0.010299;0.003130;0.000951
0.014373;0.004368;0.001327;0.014373;0.004368;0.001327
0.013618;0.004138;0.001257;0.013618;0.004138;0.001257
0.009626;0.002924;0.000888;0.009626;0.002924;0.000888
0.014314;0.004347;0.001320;0.014314;0.004347;0.001320
0.017073;0.005184;0.001574;0.017073;0.005184;0.001574
0.010267;0.003117;0.000946;0.010267;0.003117;0.000946
0.007584;0.002302;0.000699;0.007584;0.002302;0.000699
0.011924;0.003619;0.001098;0.011924;0.003619;0.001098
0.015168;0.004602;0.001396;0.015168;0.004602;0.001396
0.026681;0.008094;0.002456;0.026681;0.008094;0.002456
0.011000;0.003336;0.001012;0.011000;0.003336;0.001012
0.016080;0.004877;0.001479;0.016080;0.004877;0.001479
0.010960;0.003323;0.001008;0.010960;0.003323;0.001008
0.010901;0.003305;0.001002;0.010901;0.003305;0.001002
0.013827;0.004191;0.001270;0.013827;0.004191;0.001270
0.010722;0.003249;0.000985;0.010722;0.003249;0.000985
0.014316;0.004337;0.001314;0.014316;0.004337;0.001314
0.021469;0.006504;0.001970;0.021469;0.006504;0.001970
0.012029;0.003643;0.001103;0.012029;0.003643;0.001103
0.033845;0.010249;0.003103;0.033845;0.010249;0.003103
0.023653;0.007162;0.002168;0.023653;0.007162;0.002168
0.014322;0.004335;0.001312;0.014322;0.004335;0.001312
0.013282;0.004020;0.001217;0.013282;0.004020;0.001217
0.012938;0.003915;0.001185;0.012938;0.003915;0.001185
0.016221;0.004907;0.001485;0.016221;0.004907;0.001485
0.015355;0.004645;0.001405;0.015355;0.004645;0.001405
0.014275;0.004317;0.001306;0.014275;0.004317;0.001306
0.023591;0.007133;0.002157;0.023591;0.007133;0.002157
0.020644;0.006241;0.001887;0.020644;0.006241;0.001887
0.018497;0.005591;0.001690;0.018497;0.005591;0.001690
0.023038;0.006962;0.002104;0.023038;0.006962;0.002104
0.015456;0.004670;0.001411;0.015456;0.004670;0.001411
0.011237;0.003394;0.001025;0.011237;0.003394;0.001025
0.013415;0.004052;0.001224;0.013415;0.004052;0.001224
0.016683;0.005038;0.001521;0.016683;0.005038;0.001521
0.023785;0.007182;0.002168;0.023785;0.007182;0.002168
0.012441;0.003756;0.001134;0.012441;0.003756;0.001134
0.006227;0.001879;0.000567;0.006227;0.001879;0.000567
0.002437;0.000735;0.000222;0.002437;0.000735;0.000222
0.004313;0.001301;0.000393;0.004313;0.001301;0.000393
0.014713;0.004438;0.001339;0.014713;0.004438;0.001339
